id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000013359261537,0.0,M_Req,100,13568,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.000001293292308,0.0,M_Req,100,13135,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.000001103163077,0.0,M_Req,100,11204,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.000000390990769,0.0,M_Req,100,3971,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000016122092306,0.0,M_Req,100,16374,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.000001149046154,0.0,M_Req,100,11670,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001557267692,0.0,M_Req,100,15816,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000002561969232,0.0,M_Req,100,2602,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000005083569232,0.0,M_Req,100,5163,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000016576,0.0,M_Req,100,16835,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.000000824516923,0.0,M_Req,100,8374,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000014216861537,0.0,M_Req,100,14439,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.000001725636923,0.0,M_Req,100,17526,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.000001816123077,0.0,M_Req,100,18445,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000006971076925,0.0,M_Req,100,7080,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000001580307694,0.0,M_Req,100,1605,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.000000417673846,0.0,M_Req,100,4242,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000016152615383,0.0,M_Req,100,16405,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.000000962953846,0.0,M_Req,100,9780,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000014456123076,0.0,M_Req,100,14682,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000010075569232,0.0,M_Req,100,10233,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.000000383803077,0.0,M_Req,100,3898,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000000655753847,0.0,M_Req,100,666,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000000265846154,0.0,M_Req,100,270,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.000001174350769,0.0,M_Req,100,11927,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.0000015218215386,0.0,M_Req,100,15456,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.000001862203077,0.0,M_Req,100,18913,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000018098215384,0.0,M_Req,100,18381,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.000001071163077,0.0,M_Req,100,10879,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.000001096467692,0.0,M_Req,100,11136,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.000001924923077,0.0,M_Req,100,19550,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.00000155776,0.0,M_Req,100,15821,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000002620061537,0.0,M_Req,100,2661,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.00000186624,0.0,M_Req,100,18954,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.0000011800615383,0.0,M_Req,100,11985,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.000000385673846,0.0,M_Req,100,3917,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.0000001493661537,0.0,M_Req,100,1517,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.000000580036923,0.0,M_Req,100,5891,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.0000014388184617,0.0,M_Req,100,14613,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.0000000536615383,0.0,M_Req,100,545,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.000001005686154,0.0,M_Req,100,10214,40
42,LINK,22,67,Gateway-11,EndDevice-42,Application-42,2.0000007007507694,0.0,M_Req,100,7117,41
43,LINK,22,68,Gateway-11,EndDevice-43,Application-43,2.000001767483077,0.0,M_Req,100,17951,42
44,LINK,22,69,Gateway-11,EndDevice-44,Application-44,2.000001515323077,0.0,M_Req,100,15390,43
45,LINK,24,70,Gateway-12,EndDevice-45,Application-45,2.000000127310769,0.0,M_Req,100,1293,44
46,LINK,24,71,Gateway-12,EndDevice-46,Application-46,2.000000413243077,0.0,M_Req,100,4197,45
47,LINK,24,72,Gateway-12,EndDevice-47,Application-47,2.0000006205046152,0.0,M_Req,100,6302,46
48,LINK,24,73,Gateway-12,EndDevice-48,Application-48,2.0000019094646153,0.0,M_Req,100,19393,47
24,LINK,12,13,Gateway-6,Fog-6,Application-24,2.000000000001728,0.0,M_Req,102.00000002658462,270,47
