id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
29,COMP_M,Application-29,Application-29-Service,M_Req,86,87,54,17,EndDevice-29,Fog-8,Application-29-EndDevice,0.07362962962962963,104.00000002894957,104.07362965857921,100.0,104.00000002894957
21,COMP_M,Application-21,Application-21-Service,M_Req,62,63,46,13,EndDevice-21,Fog-6,Application-21-EndDevice,0.029555555555555557,104.00000004440903,104.0295555999646,100.0,104.00000004440903
34,COMP_M,Application-34,Application-34-Service,M_Req,101,102,59,19,EndDevice-34,Fog-9,Application-34-EndDevice,0.041185185185185186,104.00000007975903,104.04118526494422,100.0,104.00000007975903
5,COMP_M,Application-5,Application-5-Service,M_Req,14,15,30,5,EndDevice-5,Fog-2,Application-5-EndDevice,0.02874074074074074,104.0000000902951,104.02874083103585,100.0,104.0000000902951
2,COMP_M,Application-2,Application-2-Service,M_Req,5,6,27,3,EndDevice-2,Fog-1,Application-2-EndDevice,0.028444444444444446,104.00000017428825,104.02844461873269,100.0,104.00000017428825
13,COMP_M,Application-13,Application-13-Service,M_Req,38,39,38,9,EndDevice-13,Fog-4,Application-13-EndDevice,0.028962962962962965,104.00000017586373,104.0289631388267,100.0,104.00000017586373
37,COMP_M,Application-37,Application-37-Service,M_Req,110,111,62,21,EndDevice-37,Fog-10,Application-37-EndDevice,0.05288888888888889,104.00000023976943,104.05288912865832,100.0,104.00000023976943
42,COMP_M,Application-42,Application-42-Service,M_Req,125,126,67,23,EndDevice-42,Fog-11,Application-42-EndDevice,0.03837037037037037,104.00000027226385,104.03837064263422,100.0,104.00000027226385
46,COMP_M,Application-46,Application-46-Service,M_Req,137,138,71,25,EndDevice-46,Fog-12,Application-46-EndDevice,0.050666666666666665,104.00000055703313,104.0506672236998,100.0,104.00000055703313
11,COMP_M,Application-11,Application-11-Service,M_Req,32,33,36,7,EndDevice-11,Fog-3,Application-11-EndDevice,0.02214814814814815,104.00000057170486,104.022148719853,100.0,104.00000057170486
26,COMP_M,Application-26,Application-26-Service,M_Req,77,78,51,15,EndDevice-26,Fog-7,Application-26-EndDevice,0.05896296296296296,104.00000058450568,104.05896354746865,100.0,104.00000058450568
