id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.03807407407407407,104.00000038904682,104.03807446312089,100.0,104.00000038904682
15,COMP_M,Application-15,Application-15-Service,M_Req,44,45,40,9,EndDevice-15,Fog-4,Application-15-EndDevice,0.02659259259259259,104.0000017309679,104.02659432356049,100.0,104.0000017309679
31,COMP_M,Application-31,Application-31-Service,M_Req,92,93,56,17,EndDevice-31,Fog-8,Application-31-EndDevice,0.048296296296296296,104.0000018912737,104.04829818757,100.0,104.0000018912737
15,COMP_M,Application-15,Application-15-EndDevice,M_Resp,45,44,9,40,Fog-4,EndDevice-15,Application-15-Service,2.5747126436781607e-06,108.02659520612863,108.02659778084127,104.02659432356049,108.02659520612863
47,COMP_M,Application-47,Application-47-EndDevice,M_Resp,141,140,25,72,Fog-12,EndDevice-47,Application-47-Service,4.594202898550725e-06,108.03807580070938,108.03808039491227,104.03807446312089,108.03807580070938
31,COMP_M,Application-31,Application-31-EndDevice,M_Resp,93,92,17,56,Fog-8,EndDevice-31,Application-31-Service,8.037037037037036e-06,108.04829930941523,108.04830734645226,104.04829818757,108.04829930941523
3,COMP_M,Application-3,Application-3-Service,M_Req,8,9,28,9,EndDevice-3,Fog-4,Application-3-EndDevice,0.034666666666666665,112.00000037381753,112.0346670404842,100.0,112.00000037381753
35,COMP_M,Application-35,Application-35-Service,M_Req,104,105,60,25,EndDevice-35,Fog-12,Application-35-EndDevice,0.0685925925925926,112.00000046052567,112.06859305311826,100.0,112.00000046052567
19,COMP_M,Application-19,Application-19-Service,M_Req,56,57,44,17,EndDevice-19,Fog-8,Application-19-EndDevice,0.04859259259259259,112.00000116492716,112.04859375751975,100.0,112.00000116492716
32,COMP_M,Application-32,Application-32-Service,M_Req,95,96,57,19,EndDevice-32,Fog-9,Application-32-EndDevice,0.06903703703703704,114.0000000137604,114.06903705079743,100.0,114.0000000137604
26,COMP_M,Application-26,Application-26-Service,M_Req,77,78,51,7,EndDevice-26,Fog-3,Application-26-EndDevice,0.02311111111111111,114.0000000172547,114.02311112836581,100.0,114.0000000172547
5,COMP_M,Application-5,Application-5-Service,M_Req,14,15,30,13,EndDevice-5,Fog-6,Application-5-EndDevice,0.019555555555555555,114.00000021827559,114.01955577383114,100.0,114.00000021827559
16,COMP_M,Application-16,Application-16-Service,M_Req,47,48,41,11,EndDevice-16,Fog-5,Application-16-EndDevice,0.02637037037037037,114.00000021854949,114.02637058891986,100.0,114.00000021854949
13,COMP_M,Application-13,Application-13-Service,M_Req,38,39,38,5,EndDevice-13,Fog-2,Application-13-EndDevice,0.03303703703703704,114.00000022301032,114.03303726004735,100.0,114.00000022301032
12,COMP_M,Application-12,Application-12-Service,M_Req,35,36,37,3,EndDevice-12,Fog-1,Application-12-EndDevice,0.02851851851851852,114.00000022632726,114.02851874484578,100.0,114.00000022632726
34,COMP_M,Application-34,Application-34-Service,M_Req,101,102,59,23,EndDevice-34,Fog-11,Application-34-EndDevice,0.0717037037037037,114.00000036132396,114.07170406502766,100.0,114.00000036132396
11,COMP_M,Application-11,Application-11-Service,M_Req,32,33,36,25,EndDevice-11,Fog-12,Application-11-EndDevice,0.041185185185185186,114.00000046063121,114.0411856458164,100.0,114.00000046063121
