id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000012493784616,0.0,M_Req,100,12689,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.000000029833846,0.0,M_Req,100,303,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.0000018388676923,0.0,M_Req,100,18676,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.000001531766154,0.0,M_Req,100,15557,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000012393353845,0.0,M_Req,100,12587,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000011280738463,0.0,M_Req,100,11457,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.0000017276061537,0.0,M_Req,100,17546,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000018308923075,0.0,M_Req,100,18595,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000003346707693,0.0,M_Req,100,3399,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000013855507692,0.0,M_Req,100,14072,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.000000560836923,0.0,M_Req,100,5696,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.000001265723077,0.0,M_Req,100,12855,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.00000032896,0.0,M_Req,100,3341,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.000000957243077,0.0,M_Req,100,9722,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000007567753846,0.0,M_Req,100,7686,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.00000160128,0.0,M_Req,100,16263,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.0000010004676922,0.0,M_Req,100,10161,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000001704369232,0.0,M_Req,100,1731,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000005022523077,0.0,M_Req,100,5101,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.000001590547692,0.0,M_Req,100,16154,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000015402338462,0.0,M_Req,100,15643,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000008551384614,0.0,M_Req,100,8685,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000004726153846,0.0,M_Req,100,4800,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.000001656123077,0.0,M_Req,100,16820,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.000000460110769,0.0,M_Req,100,4673,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.000000239950769,0.0,M_Req,100,2437,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.0000012570584613,0.0,M_Req,100,12767,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000011723815385,0.0,M_Req,100,11907,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.0000016288492306,0.0,M_Req,100,16543,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.0000010301046154,0.0,M_Req,100,10462,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000000944246152,0.0,M_Req,100,959,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.000000105550769,0.0,M_Req,100,1072,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000000120123076,0.0,M_Req,100,122,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.0000001339076925,0.0,M_Req,100,1360,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.0000019431384617,0.0,M_Req,100,19735,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.0000001253415385,0.0,M_Req,100,1273,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.0000006181415384,0.0,M_Req,100,6278,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.0000007137476925,0.0,M_Req,100,7249,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.000000143753846,0.0,M_Req,100,1460,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.0000010932184615,0.0,M_Req,100,11103,39
