id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
45,COMP_M,Application-45,Application-45-Service,M_Req,134,135,70,25,EndDevice-45,Fog-12,Application-45-EndDevice,0.06622222222222222,104.00000002510933,104.06622224733155,100.0,104.00000002510933
2,COMP_M,Application-2,Application-2-Service,M_Req,5,6,27,3,EndDevice-2,Fog-1,Application-2-EndDevice,0.03422222222222222,104.00000002668482,104.03422224890704,100.0,104.00000002668482
11,COMP_M,Application-11,Application-11-Service,M_Req,32,33,36,7,EndDevice-11,Fog-3,Application-11-EndDevice,0.019777777777777776,104.00000004076573,104.0197778185435,100.0,104.00000004076573
27,COMP_M,Application-27,Application-27-Service,M_Req,80,81,52,15,EndDevice-27,Fog-7,Application-27-EndDevice,0.053925925925925926,104.00000005080945,104.05392597673537,100.0,104.00000005080945
39,COMP_M,Application-39,Application-39-Service,M_Req,116,117,64,21,EndDevice-39,Fog-10,Application-39-EndDevice,0.05851851851851852,104.00000006154245,104.05851858006098,100.0,104.00000006154245
20,COMP_M,Application-20,Application-20-Service,M_Req,59,60,45,11,EndDevice-20,Fog-5,Application-20-EndDevice,0.028814814814814814,104.00000014809578,104.02881496291059,100.0,104.00000014809578
14,COMP_M,Application-14,Application-14-Service,M_Req,41,42,39,9,EndDevice-14,Fog-4,Application-14-EndDevice,0.036814814814814814,104.00000017369744,104.03681498851226,100.0,104.00000017369744
22,COMP_M,Application-22,Application-22-Service,M_Req,65,66,47,13,EndDevice-22,Fog-6,Application-22-EndDevice,0.02748148148148148,104.00000020845663,104.02748168993811,100.0,104.00000020845663
29,COMP_M,Application-29,Application-29-Service,M_Req,86,87,54,17,EndDevice-29,Fog-8,Application-29-EndDevice,0.042222222222222223,104.00000027324853,104.04222249547075,100.0,104.00000027324853
36,COMP_M,Application-36,Application-36-Service,M_Req,107,108,61,19,EndDevice-36,Fog-9,Application-36-EndDevice,0.04533333333333334,104.00000055181432,104.04533388514766,100.0,104.00000055181432
