id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
31,COMP_M,Application-31,Application-31-Service,M_Req,92,93,56,17,EndDevice-31,Fog-8,Application-31-EndDevice,0.07362962962962963,104.0000009741433,104.07363060377294,100.0,104.0000009741433
15,COMP_M,Application-15,Application-15-Service,M_Req,44,45,40,9,EndDevice-15,Fog-4,Application-15-EndDevice,0.01888888888888889,104.00000141468887,104.01889030357776,100.0,104.00000141468887
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.05525925925925926,104.00000193942451,104.05526119868377,100.0,104.00000193942451
15,COMP_M,Application-15,Application-15-EndDevice,M_Resp,45,44,9,40,Fog-4,EndDevice-15,Application-15-Service,4.28735632183908e-06,108.0188903875709,108.01889467492722,104.01889030357776,108.0188903875709
47,COMP_M,Application-47,Application-47-EndDevice,M_Resp,141,140,25,72,Fog-12,EndDevice-47,Application-47-Service,4.5797101449275366e-06,108.05526288327326,108.05526746298341,104.05526119868377,108.05526288327326
31,COMP_M,Application-31,Application-31-EndDevice,M_Resp,93,92,17,56,Fog-8,EndDevice-31,Application-31-Service,6.37037037037037e-06,108.07363227625088,108.07363864662125,104.07363060377294,108.07363227625088
35,COMP_M,Application-35,Application-35-Service,M_Req,104,105,60,25,EndDevice-35,Fog-12,Application-35-EndDevice,0.06992592592592592,112.00000001025478,112.06992593618071,100.0,112.00000001025478
19,COMP_M,Application-19,Application-19-Service,M_Req,56,57,44,17,EndDevice-19,Fog-8,Application-19-EndDevice,0.06207407407407407,112.00000011516101,112.06207418923509,100.0,112.00000011516101
39,COMP_M,Application-39,Application-39-Service,M_Req,116,117,64,9,EndDevice-39,Fog-4,Application-39-EndDevice,0.03281481481481482,112.00000021932026,112.03281503413507,100.0,112.00000021932026
11,COMP_M,Application-11,Application-11-Service,M_Req,32,33,36,25,EndDevice-11,Fog-12,Application-11-EndDevice,0.030518518518518518,114.00000001037307,114.03051852889159,100.0,114.00000001037307
14,COMP_M,Application-14,Application-14-Service,M_Req,41,42,39,7,EndDevice-14,Fog-3,Application-14-EndDevice,0.020074074074074074,114.00000001134507,114.02007408541914,100.0,114.00000001134507
45,COMP_M,Application-45,Application-45-Service,M_Req,134,135,70,21,EndDevice-45,Fog-10,Application-45-EndDevice,0.07214814814814814,114.00000006711326,114.07214821526141,100.0,114.00000006711326
32,COMP_M,Application-32,Application-32-Service,M_Req,95,96,57,19,EndDevice-32,Fog-9,Application-32-EndDevice,0.052,114.00000009266613,114.05200009266613,100.0,114.00000009266613
43,COMP_M,Application-43,Application-43-Service,M_Req,128,129,68,17,EndDevice-43,Fog-8,Application-43-EndDevice,0.04103703703703704,114.00000011519364,114.04103715223069,100.0,114.00000011519364
28,COMP_M,Application-28,Application-28-Service,M_Req,83,84,53,11,EndDevice-28,Fog-5,Application-28-EndDevice,0.036814814814814814,114.00000011589874,114.03681493071356,100.0,114.00000011589874
3,COMP_M,Application-3,Application-3-Service,M_Req,8,9,28,9,EndDevice-3,Fog-4,Application-3-EndDevice,0.0362962962962963,114.00000021940353,114.03629651569983,100.0,114.00000021940353
46,COMP_M,Application-46,Application-46-Service,M_Req,137,138,71,23,EndDevice-46,Fog-11,Application-46-EndDevice,0.031407407407407405,114.00000026922777,114.03140767663518,100.0,114.00000026922777
13,COMP_M,Application-13,Application-13-Service,M_Req,38,39,38,5,EndDevice-13,Fog-2,Application-13-EndDevice,0.015407407407407408,114.00000032561965,114.01540773302706,100.0,114.00000032561965
17,COMP_M,Application-17,Application-17-Service,M_Req,50,51,42,13,EndDevice-17,Fog-6,Application-17-EndDevice,0.026,114.00000045773771,114.02600045773771,100.0,114.00000045773771
24,COMP_M,Application-24,Application-24-Service,M_Req,71,72,49,3,EndDevice-24,Fog-1,Application-24-EndDevice,0.022814814814814816,114.00000067433392,114.02281548914873,100.0,114.00000067433392
42,COMP_M,Application-42,Application-42-Service,M_Req,125,126,67,15,EndDevice-42,Fog-7,Application-42-EndDevice,0.054814814814814816,114.00000072359187,114.05481553840669,100.0,114.00000072359187
38,COMP_M,Application-38,Application-38-Service,M_Req,113,114,63,7,EndDevice-38,Fog-3,Application-38-EndDevice,0.025333333333333333,116.00000001136735,116.02533334470068,100.0,116.00000001136735
9,COMP_M,Application-9,Application-9-Service,M_Req,26,27,34,21,EndDevice-9,Fog-10,Application-9-EndDevice,0.04103703703703704,116.00000006711406,116.0410371041511,100.0,116.00000006711406
20,COMP_M,Application-20,Application-20-Service,M_Req,59,60,45,19,EndDevice-20,Fog-9,Application-20-EndDevice,0.06533333333333333,116.00000009275237,116.0653334260857,100.0,116.00000009275237
4,COMP_M,Application-4,Application-4-Service,M_Req,11,12,29,11,EndDevice-4,Fog-5,Application-4-EndDevice,0.030740740740740742,116.00000011596815,116.03074085670889,100.0,116.00000011596815
22,COMP_M,Application-22,Application-22-Service,M_Req,65,66,47,23,EndDevice-22,Fog-11,Application-22-EndDevice,0.05140740740740741,116.00000026930363,116.05140767671104,100.0,116.00000026930363
37,COMP_M,Application-37,Application-37-Service,M_Req,110,111,62,5,EndDevice-37,Fog-2,Application-37-EndDevice,0.034888888888888886,116.00000032582008,116.03488921470897,100.0,116.00000032582008
