id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.000000973784615,0.0,M_Req,100,9890,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.0000013969723076,0.0,M_Req,100,14188,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.000000174473846,0.0,M_Req,100,1772,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000016174276922,0.0,M_Req,100,16427,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000016950153845,0.0,M_Req,100,17215,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000018699815385,0.0,M_Req,100,18992,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000000497526154,0.0,M_Req,100,5053,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000000516923078,0.0,M_Req,100,525,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000006422646153,0.0,M_Req,100,6523,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000003475692307,0.0,M_Req,100,3530,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.000001070276923,0.0,M_Req,100,10870,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.000001427396923,0.0,M_Req,100,14497,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000018467446155,0.0,M_Req,100,18756,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.000000651913846,0.0,M_Req,100,6621,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.000001475150769,0.0,M_Req,100,14982,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000012779323075,0.0,M_Req,100,12979,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.000000765046154,0.0,M_Req,100,7770,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000016907815383,0.0,M_Req,100,17172,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.000000825993846,0.0,M_Req,100,8389,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.000001191089231,0.0,M_Req,100,12097,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000016063015384,0.0,M_Req,100,16314,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000000287507693,0.0,M_Req,100,292,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000005120984614,0.0,M_Req,100,5201,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000008653784613,0.0,M_Req,100,8789,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.000001616049231,0.0,M_Req,100,16413,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.0000010957784617,0.0,M_Req,100,11129,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.0000015137476925,0.0,M_Req,100,15374,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000007583507693,0.0,M_Req,100,7702,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.000000125833846,0.0,M_Req,100,1278,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.0000001383384616,0.0,M_Req,100,1405,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.000001435963077,0.0,M_Req,100,14584,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.0000011638153845,0.0,M_Req,100,11820,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000006971076925,0.0,M_Req,100,7080,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.0000016416492308,0.0,M_Req,100,16673,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.0000006448246155,0.0,M_Req,100,6549,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.000000029735385,0.0,M_Req,100,302,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.000000191606154,0.0,M_Req,100,1946,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.0000017037784614,0.0,M_Req,100,17304,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.0000014857846153,0.0,M_Req,100,15090,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.0000014576246152,0.0,M_Req,100,14804,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.000000453316923,0.0,M_Req,100,4604,40
42,LINK,22,67,Gateway-11,EndDevice-42,Application-42,2.0000003584984616,0.0,M_Req,100,3641,41
43,LINK,22,68,Gateway-11,EndDevice-43,Application-43,2.0000011546584617,0.0,M_Req,100,11727,42
44,LINK,22,69,Gateway-11,EndDevice-44,Application-44,2.0000009718153846,0.0,M_Req,100,9870,43
45,LINK,24,70,Gateway-12,EndDevice-45,Application-45,2.0000013614276924,0.0,M_Req,100,13827,44
46,LINK,24,71,Gateway-12,EndDevice-46,Application-46,2.000000394535385,0.0,M_Req,100,4007,45
47,LINK,24,72,Gateway-12,EndDevice-47,Application-47,2.0000006319261536,0.0,M_Req,100,6418,46
48,LINK,24,73,Gateway-12,EndDevice-48,Application-48,2.0000005380923076,0.0,M_Req,100,5465,47
22,LINK,12,13,Gateway-6,Fog-6,Application-22,2.0000000000018687,0.0,M_Req,102.00000002875078,292,47
36,LINK,18,19,Gateway-9,Fog-9,Application-36,2.0000000000019327,0.0,M_Req,102.00000002973539,302,47
8,LINK,4,5,Gateway-2,Fog-2,Application-8,2.00000000000336,0.0,M_Req,102.00000005169231,525,47
29,LINK,16,17,Gateway-8,Fog-8,Application-29,2.0000000000081792,0.0,M_Req,102.00000012583385,1278,47
30,LINK,16,17,Gateway-8,Fog-8,Application-30,2.000000000008992,1.9999999875035712,M_Req,102.00000013833846,1405,47
3,LINK,2,3,Gateway-1,Fog-1,Application-3,2.0000000000113407,0.0,M_Req,102.00000017447384,1772,47
37,LINK,20,21,Gateway-10,Fog-10,Application-37,2.0000000000124545,0.0,M_Req,102.00000019160615,1946,47
10,LINK,6,7,Gateway-3,Fog-3,Application-10,2.000000000022592,0.0,M_Req,102.00000034756923,3530,47
42,LINK,22,23,Gateway-11,Fog-11,Application-42,2.0000000000233022,0.0,M_Req,102.00000035849847,3641,47
46,LINK,24,25,Gateway-12,Fog-12,Application-46,2.000000000025645,0.0,M_Req,102.00000039453539,4007,47
41,LINK,22,23,Gateway-11,Fog-11,Application-41,2.0000000000294658,1.9999999052048452,M_Req,102.00000045331693,4604,47
7,LINK,4,5,Gateway-2,Fog-2,Application-7,2.000000000032339,1.9999995541695057,M_Req,102.00000049752616,5053,47
23,LINK,12,13,Gateway-6,Fog-6,Application-23,2.0000000000332863,1.999999516654185,M_Req,102.00000051209847,5201,47
48,LINK,24,25,Gateway-12,Fog-12,Application-48,2.000000000034976,1.9999998564687331,M_Req,102.00000053809231,5465,47
47,LINK,24,25,Gateway-12,Fog-12,Application-47,2.000000000041075,3.9999997626698587,M_Req,102.00000063192616,6418,47
9,LINK,6,7,Gateway-3,Fog-3,Application-9,2.000000000041747,1.9999997053272125,M_Req,102.00000064226461,6523,47
35,LINK,18,19,Gateway-9,Fog-9,Application-35,2.0000000000419136,1.9999993849127122,M_Req,102.00000064482461,6549,47
14,LINK,8,9,Gateway-4,Fog-4,Application-14,2.0000000000423745,0.0,M_Req,102.00000065191385,6621,47
