id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
16,COMP_M,Application-16,Application-16-Service,M_Req,47,48,41,9,EndDevice-16,Fog-4,Application-16-EndDevice,0.015555555555555555,104.00000005100638,104.01555560656193,100.0,104.00000005100638
36,COMP_M,Application-36,Application-36-Service,M_Req,107,108,61,19,EndDevice-36,Fog-9,Application-36-EndDevice,0.0637037037037037,104.00000009777865,104.06370380148236,100.0,104.00000009777865
9,COMP_M,Application-9,Application-9-Service,M_Req,26,27,34,7,EndDevice-9,Fog-3,Application-9-EndDevice,0.026074074074074072,104.0000002368154,104.02607431088947,100.0,104.0000002368154
44,COMP_M,Application-44,Application-44-Service,M_Req,131,132,69,23,EndDevice-44,Fog-11,Application-44-EndDevice,0.06607407407407408,104.00000033882819,104.06607441290227,100.0,104.00000033882819
28,COMP_M,Application-28,Application-28-Service,M_Req,83,84,53,15,EndDevice-28,Fog-7,Application-28-EndDevice,0.06948148148148148,104.00000034414545,104.06948182562692,100.0,104.00000034414545
38,COMP_M,Application-38,Application-38-Service,M_Req,113,114,63,21,EndDevice-38,Fog-10,Application-38-EndDevice,0.06651851851851852,104.00000035507539,104.0665188735939,100.0,104.00000035507539
21,COMP_M,Application-21,Application-21-Service,M_Req,62,63,46,13,EndDevice-21,Fog-6,Application-21-EndDevice,0.03311111111111111,104.00000038599431,104.03311149710542,100.0,104.00000038599431
8,COMP_M,Application-8,Application-8-Service,M_Req,23,24,33,5,EndDevice-8,Fog-2,Application-8-EndDevice,0.036222222222222225,104.00000043109264,104.03622265331487,100.0,104.00000043109264
4,COMP_M,Application-4,Application-4-Service,M_Req,11,12,29,3,EndDevice-4,Fog-1,Application-4-EndDevice,0.02362962962962963,104.00000043207731,104.02363006170694,100.0,104.00000043207731
31,COMP_M,Application-31,Application-31-Service,M_Req,92,93,56,17,EndDevice-31,Fog-8,Application-31-EndDevice,0.03674074074074074,104.00000063373966,104.0367413744804,100.0,104.00000063373966
20,COMP_M,Application-20,Application-20-Service,M_Req,59,60,45,11,EndDevice-20,Fog-5,Application-20-EndDevice,0.024592592592592593,104.00000070286416,104.02459329545675,100.0,104.00000070286416
45,COMP_M,Application-45,Application-45-Service,M_Req,134,135,70,25,EndDevice-45,Fog-12,Application-45-EndDevice,0.0642962962962963,104.00000107940555,104.06429737570184,100.0,104.00000107940555
14,COMP_M,Application-14,Application-14-Service,M_Req,41,42,39,9,EndDevice-14,Fog-4,Application-14-EndDevice,0.015555555555555555,106.00000005104913,106.01555560660468,100.0,106.00000005104913
35,COMP_M,Application-35,Application-35-Service,M_Req,104,105,60,19,EndDevice-35,Fog-9,Application-35-EndDevice,0.0522962962962963,106.00000009782673,106.05229639412302,100.0,106.00000009782673
10,COMP_M,Application-10,Application-10-Service,M_Req,29,30,35,7,EndDevice-10,Fog-3,Application-10-EndDevice,0.024592592592592593,106.00000023683523,106.02459282942783,100.0,106.00000023683523
43,COMP_M,Application-43,Application-43-Service,M_Req,128,129,68,23,EndDevice-43,Fog-11,Application-43-EndDevice,0.04888888888888889,106.00000033891627,106.04888922780515,100.0,106.00000033891627
25,COMP_M,Application-25,Application-25-Service,M_Req,74,75,50,15,EndDevice-25,Fog-7,Application-25-EndDevice,0.06474074074074074,106.00000034424222,106.06474108498297,100.0,106.00000034424222
37,COMP_M,Application-37,Application-37-Service,M_Req,110,111,62,21,EndDevice-37,Fog-10,Application-37-EndDevice,0.047851851851851854,106.00000035515001,106.04785220700185,100.0,106.00000035515001
22,COMP_M,Application-22,Application-22-Service,M_Req,65,66,47,13,EndDevice-22,Fog-6,Application-22-EndDevice,0.015555555555555555,106.00000038602195,106.0155559415775,100.0,106.00000038602195
5,COMP_M,Application-5,Application-5-Service,M_Req,14,15,30,5,EndDevice-5,Fog-2,Application-5-EndDevice,0.029925925925925925,106.0000004311317,106.02992635705762,100.0,106.0000004311317
3,COMP_M,Application-3,Application-3-Service,M_Req,8,9,28,3,EndDevice-3,Fog-1,Application-3-EndDevice,0.01814814814814815,106.00000043217588,106.01814858032402,100.0,106.00000043217588
30,COMP_M,Application-30,Application-30-Service,M_Req,89,90,55,17,EndDevice-30,Fog-8,Application-30-EndDevice,0.06459259259259259,106.0000006338604,106.06459322645298,100.0,106.0000006338604
19,COMP_M,Application-19,Application-19-Service,M_Req,56,57,44,11,EndDevice-19,Fog-5,Application-19-EndDevice,0.03451851851851852,106.0000007029345,106.03451922145302,100.0,106.0000007029345
48,COMP_M,Application-48,Application-48-Service,M_Req,143,144,73,25,EndDevice-48,Fog-12,Application-48-EndDevice,0.04948148148148148,106.00000107947844,106.04948256095992,100.0,106.00000107947844
15,COMP_M,Application-15,Application-15-Service,M_Req,44,45,40,9,EndDevice-15,Fog-4,Application-15-EndDevice,0.02074074074074074,108.00000005109699,108.02074079183772,100.0,108.00000005109699
