time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
69700,73,1,1,11,0,60
69750,73,1,1,11,0,60
69800,72,1,1,10,0,60
69850,72,1,1,10,0,60
69900,72,1,1,10,0,60
69950,72,1,1,10,0,60
70000,73,1,1,11,0,60
70050,73,1,1,11,0,60
70100,72,1,1,10,0,60
70150,72,1,1,10,0,60
70200,72,1,1,10,0,60
70250,72,1,1,10,0,60
70300,73,1,1,11,0,60
70350,73,1,1,11,0,60
70400,72,1,1,10,0,60
70450,72,1,1,10,0,60
70500,72,1,1,10,0,60
70550,72,1,1,10,0,60
70600,73,1,1,11,0,60
70650,73,1,1,11,0,60
70700,72,1,1,10,0,60
70750,72,1,1,10,0,60
70800,72,1,1,10,0,60
70850,72,1,1,10,0,60
70900,73,1,1,11,0,60
70950,73,1,1,11,0,60
71000,72,1,1,10,0,60
71050,72,1,1,10,0,60
71100,72,1,1,10,0,60
71150,72,1,1,10,0,60
71200,73,1,1,11,0,60
71250,73,1,1,11,0,60
71300,72,1,1,10,0,60
71350,72,1,1,10,0,60
71400,72,1,1,10,0,60
71450,72,1,1,10,0,60
71500,73,1,1,11,0,60
71550,73,1,1,11,0,60
71600,72,1,1,10,0,60
71650,72,1,1,10,0,60
71700,72,1,1,10,0,60
71750,72,1,1,10,0,60
71800,73,1,1,11,0,60
71850,73,1,1,11,0,60
71900,72,1,1,10,0,60
71950,72,1,1,10,0,60
72000,72,1,1,10,0,60
72050,72,1,1,10,0,60
72100,73,1,1,11,0,60
72150,73,1,1,11,0,60
72200,72,1,1,10,0,60
72250,72,1,1,10,0,60
72300,72,1,1,10,0,60
72350,72,1,1,10,0,60
72400,73,1,1,11,0,60
72450,73,1,1,11,0,60
72500,72,1,1,10,0,60
72550,72,1,1,10,0,60
72600,72,1,1,10,0,60
72650,72,1,1,10,0,60
72700,73,1,1,11,0,60
72750,73,1,1,11,0,60
72800,72,1,1,10,0,60
72850,72,1,1,10,0,60
72900,72,1,1,10,0,60
72950,72,1,1,10,0,60
73000,73,1,1,11,0,60
73050,73,1,1,11,0,60
73100,72,1,1,10,0,60
73150,72,1,1,10,0,60
73200,72,1,1,10,0,60
73250,72,1,1,10,0,60
73300,73,1,1,11,0,60
73350,73,1,1,11,0,60
73400,72,1,1,10,0,60
73450,72,1,1,10,0,60
73500,72,1,1,10,0,60
73550,72,1,1,10,0,60
73600,73,1,1,11,0,60
73650,73,1,1,11,0,60
73700,72,1,1,10,0,60
73750,72,1,1,10,0,60
73800,72,1,1,10,0,60
73850,72,1,1,10,0,60
73900,73,1,1,11,0,60
73950,73,1,1,11,0,60
74000,72,1,1,10,0,60
74050,72,1,1,10,0,60
74100,72,1,1,10,0,60
74150,72,1,1,10,0,60
74200,73,1,1,11,0,60
74250,73,1,1,11,0,60
74300,72,1,1,10,0,60
74350,72,1,1,10,0,60
74400,72,1,1,10,0,60
74450,72,1,1,10,0,60
74500,73,1,1,11,0,60
74550,73,1,1,11,0,60
74600,72,1,1,10,0,60
74650,72,1,1,10,0,60
74700,72,1,1,10,0,60
74750,72,1,1,10,0,60
74800,73,1,1,11,0,60
74850,73,1,1,11,0,60
74900,72,1,1,10,0,60
74950,72,1,1,10,0,60
75000,72,1,1,10,0,60
75050,72,1,1,10,0,60
75100,73,1,1,11,0,60
75150,73,1,1,11,0,60
75200,72,1,1,10,0,60
75250,72,1,1,10,0,60
75300,72,1,1,10,0,60
75350,72,1,1,10,0,60
75400,73,1,1,11,0,60
75450,73,1,1,11,0,60
75500,72,1,1,10,0,60
75550,72,1,1,10,0,60
75600,72,1,1,10,0,60
75650,72,1,1,10,0,60
75700,73,1,1,11,0,60
75750,73,1,1,11,0,60
75800,72,1,1,10,0,60
75850,72,1,1,10,0,60
75900,72,1,1,10,0,60
75950,72,1,1,10,0,60
76000,73,1,1,11,0,60
76050,73,1,1,11,0,60
76100,72,1,1,10,0,60
76150,72,1,1,10,0,60
76200,72,1,1,10,0,60
76250,72,1,1,10,0,60
76300,73,1,1,11,0,60
76350,73,1,1,11,0,60
76400,72,1,1,10,0,60
76450,72,1,1,10,0,60
76500,72,1,1,10,0,60
76550,72,1,1,10,0,60
76600,73,1,1,11,0,60
76650,73,1,1,11,0,60
76700,72,1,1,10,0,60
76750,72,1,1,10,0,60
76800,72,1,1,10,0,60
76850,72,1,1,10,0,60
76900,73,1,1,11,0,60
76950,73,1,1,11,0,60
77000,72,1,1,10,0,60
77050,72,1,1,10,0,60
77100,72,1,1,10,0,60
77150,72,1,1,10,0,60
77200,73,1,1,11,0,60
77250,73,1,1,11,0,60
77300,72,1,1,10,0,60
77350,72,1,1,10,0,60
77400,72,1,1,10,0,60
77450,72,1,1,10,0,60
77500,73,1,1,11,0,60
77550,73,1,1,11,0,60
77600,72,1,1,10,0,60
77650,72,1,1,10,0,60
77700,72,1,1,10,0,60
77750,72,1,1,10,0,60
77800,73,1,1,11,0,60
77850,73,1,1,11,0,60
77900,72,1,1,10,0,60
77950,72,1,1,10,0,60
78000,72,1,1,10,0,60
78050,72,1,1,10,0,60
78100,73,1,1,11,0,60
78150,73,1,1,11,0,60
78200,72,1,1,10,0,60
78250,72,1,1,10,0,60
78300,72,1,1,10,0,60
78350,72,1,1,10,0,60
78400,73,1,1,11,0,60
78450,73,1,1,11,0,60
78500,72,1,1,10,0,60
78550,72,1,1,10,0,60
78600,72,1,1,10,0,60
78650,72,1,1,10,0,60
78700,73,1,1,11,0,60
78750,73,1,1,11,0,60
78800,72,1,1,10,0,60
78850,72,1,1,10,0,60
78900,72,1,1,10,0,60
78950,72,1,1,10,0,60
79000,73,1,1,11,0,60
79050,73,1,1,11,0,60
79100,72,1,1,10,0,60
79150,72,1,1,10,0,60
79200,72,1,1,10,0,60
79250,72,1,1,10,0,60
79300,73,1,1,11,0,60
79350,73,1,1,11,0,60
79400,72,1,1,10,0,60
79450,72,1,1,10,0,60
79500,72,1,1,10,0,60
79550,72,1,1,10,0,60
79600,73,1,1,11,0,60
79650,73,1,1,11,0,60
79700,72,1,1,10,0,60
79750,72,1,1,10,0,60
79800,72,1,1,10,0,60
79850,72,1,1,10,0,60
79900,73,1,1,11,0,60
79950,73,1,1,11,0,60
80000,72,1,1,10,0,60
80050,72,1,1,10,0,60
80100,72,1,1,10,0,60
80150,72,1,1,10,0,60
80200,73,1,1,11,0,60
80250,73,1,1,11,0,60
80300,72,1,1,10,0,60
80350,72,1,1,10,0,60
80400,72,1,1,10,0,60
80450,72,1,1,10,0,60
80500,73,1,1,11,0,60
80550,73,1,1,11,0,60
80600,72,1,1,10,0,60
80650,72,1,1,10,0,60
80700,72,1,1,10,0,60
80750,72,1,1,10,0,60
80800,73,1,1,11,0,60
80850,73,1,1,11,0,60
80900,72,1,1,10,0,60
80950,72,1,1,10,0,60
81000,72,1,1,10,0,60
81050,72,1,1,10,0,60
81100,73,1,1,11,0,60
81150,73,1,1,11,0,60
