id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
28,COMP_M,Application-28,Application-28-Service,M_Req,83,84,53,15,EndDevice-28,Fog-7,Application-28-EndDevice,0.04814814814814815,104.00000006745054,104.04814821559869,100.0,104.00000006745054
48,COMP_M,Application-48,Application-48-Service,M_Req,143,144,73,25,EndDevice-48,Fog-12,Application-48-EndDevice,0.03422222222222222,104.00000030091802,104.03422252314024,100.0,104.00000030091802
20,COMP_M,Application-20,Application-20-Service,M_Req,59,60,45,11,EndDevice-20,Fog-5,Application-20-EndDevice,0.030074074074074073,104.00000030574294,104.03007437981702,100.0,104.00000030574294
44,COMP_M,Application-44,Application-44-Service,M_Req,131,132,69,23,EndDevice-44,Fog-11,Application-44-EndDevice,0.030074074074074073,104.00000031342344,104.03007438749752,100.0,104.00000031342344
38,COMP_M,Application-38,Application-38-Service,M_Req,113,114,63,21,EndDevice-38,Fog-10,Application-38-EndDevice,0.07007407407407408,104.00000031765757,104.07007439173164,100.0,104.00000031765757
5,COMP_M,Application-5,Application-5-Service,M_Req,14,15,30,5,EndDevice-5,Fog-2,Application-5-EndDevice,0.02,104.00000036186967,104.02000036186966,100.0,104.00000036186967
30,COMP_M,Application-30,Application-30-Service,M_Req,89,90,55,17,EndDevice-30,Fog-8,Application-30-EndDevice,0.06281481481481481,104.00000047116909,104.0628152859839,100.0,104.00000047116909
33,COMP_M,Application-33,Application-33-Service,M_Req,98,99,58,19,EndDevice-33,Fog-9,Application-33-EndDevice,0.03451851851851852,104.00000048899179,104.03451900751031,100.0,104.00000048899179
4,COMP_M,Application-4,Application-4-Service,M_Req,11,12,29,3,EndDevice-4,Fog-1,Application-4-EndDevice,0.01925925925925926,104.00000055260206,104.01925981186132,100.0,104.00000055260206
21,COMP_M,Application-21,Application-21-Service,M_Req,62,63,46,13,EndDevice-21,Fog-6,Application-21-EndDevice,0.034074074074074076,104.00000055929789,104.03407463337196,100.0,104.00000055929789
13,COMP_M,Application-13,Application-13-Service,M_Req,38,39,38,9,EndDevice-13,Fog-4,Application-13-EndDevice,0.02548148148148148,104.00000064969146,104.02548213117294,100.0,104.00000064969146
12,COMP_M,Application-12,Application-12-Service,M_Req,35,36,37,7,EndDevice-12,Fog-3,Application-12-EndDevice,0.020888888888888887,104.0000009910798,104.02088987996869,100.0,104.0000009910798
25,COMP_M,Application-25,Application-25-Service,M_Req,74,75,50,15,EndDevice-25,Fog-7,Application-25-EndDevice,0.030074074074074073,106.0000000675198,106.03007414159389,100.0,106.0000000675198
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.053481481481481484,106.00000030094795,106.05348178242943,100.0,106.00000030094795
19,COMP_M,Application-19,Application-19-Service,M_Req,56,57,44,11,EndDevice-19,Fog-5,Application-19-EndDevice,0.024296296296296295,106.00000030578218,106.02429660207848,100.0,106.00000030578218
41,COMP_M,Application-41,Application-41-Service,M_Req,122,123,66,23,EndDevice-41,Fog-11,Application-41-EndDevice,0.04237037037037037,106.00000031347335,106.04237068384371,100.0,106.00000031347335
