id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
29,COMP_M,Application-29,Application-29-Service,M_Req,86,87,54,17,EndDevice-29,Fog-8,Application-29-EndDevice,0.05851851851851852,104.00000004145501,104.05851855997354,100.0,104.00000004145501
28,COMP_M,Application-28,Application-28-Service,M_Req,83,84,53,15,EndDevice-28,Fog-7,Application-28-EndDevice,0.03866666666666667,104.00000005179413,104.0386667184608,100.0,104.00000005179413
40,COMP_M,Application-40,Application-40-Service,M_Req,119,120,65,21,EndDevice-40,Fog-10,Application-40-EndDevice,0.03303703703703704,104.00000005179413,104.03303708883116,100.0,104.00000005179413
35,COMP_M,Application-35,Application-35-Service,M_Req,104,105,60,19,EndDevice-35,Fog-9,Application-35-EndDevice,0.060592592592592594,104.0000000669582,104.06059265955079,100.0,104.0000000669582
8,COMP_M,Application-8,Application-8-Service,M_Req,23,24,33,5,EndDevice-8,Fog-2,Application-8-EndDevice,0.02422222222222222,104.00000010014189,104.02422232236411,100.0,104.00000010014189
17,COMP_M,Application-17,Application-17-Service,M_Req,50,51,42,11,EndDevice-17,Fog-5,Application-17-EndDevice,0.015925925925925927,104.00000010388368,104.0159260298096,100.0,104.00000010388368
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.049185185185185186,104.00000010713312,104.0491852923183,100.0,104.00000010713312
9,COMP_M,Application-9,Application-9-Service,M_Req,26,27,34,7,EndDevice-9,Fog-3,Application-9-EndDevice,0.015481481481481481,104.00000011382895,104.01548159531043,100.0,104.00000011382895
1,COMP_M,Application-1,Application-1-Service,M_Req,2,3,26,3,EndDevice-1,Fog-1,Application-1-EndDevice,0.015333333333333332,104.00000055526071,104.01533388859404,100.0,104.00000055526071
16,COMP_M,Application-16,Application-16-Service,M_Req,47,48,41,9,EndDevice-16,Fog-4,Application-16-EndDevice,0.03088888888888889,104.00000056766766,104.03088945655655,100.0,104.00000056766766
