time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
17350,68,1,1,6,0,60
17400,68,1,1,6,0,60
17450,68,1,1,6,0,60
17500,71,1,1,9,0,60
17550,71,1,1,9,0,60
17600,68,1,1,6,0,60
17650,68,1,1,6,0,60
17700,68,1,1,6,0,60
17750,68,1,1,6,0,60
17800,71,1,1,9,0,60
17850,71,1,1,9,0,60
17900,68,1,1,6,0,60
17950,68,1,1,6,0,60
18000,68,1,1,6,0,60
18050,68,1,1,6,0,60
18100,71,1,1,9,0,60
18150,71,1,1,9,0,60
18200,68,1,1,6,0,60
18250,68,1,1,6,0,60
18300,68,1,1,6,0,60
18350,68,1,1,6,0,60
18400,71,1,1,9,0,60
18450,71,1,1,9,0,60
18500,68,1,1,6,0,60
18550,68,1,1,6,0,60
18600,68,1,1,6,0,60
18650,68,1,1,6,0,60
18700,71,1,1,9,0,60
18750,71,1,1,9,0,60
18800,68,1,1,6,0,60
18850,68,1,1,6,0,60
18900,68,1,1,6,0,60
18950,68,1,1,6,0,60
19000,71,1,1,9,0,60
19050,71,1,1,9,0,60
19100,68,1,1,6,0,60
19150,68,1,1,6,0,60
19200,68,1,1,6,0,60
19250,68,1,1,6,0,60
19300,71,1,1,9,0,60
19350,71,1,1,9,0,60
19400,68,1,1,6,0,60
19450,68,1,1,6,0,60
19500,68,1,1,6,0,60
19550,68,1,1,6,0,60
19600,71,1,1,9,0,60
19650,71,1,1,9,0,60
19700,68,1,1,6,0,60
19750,68,1,1,6,0,60
19800,68,1,1,6,0,60
19850,68,1,1,6,0,60
19900,71,1,1,9,0,60
19950,71,1,1,9,0,60
20000,68,1,1,6,0,60
20050,68,1,1,6,0,60
20100,68,1,1,6,0,60
20150,68,1,1,6,0,60
20200,71,1,1,9,0,60
20250,71,1,1,9,0,60
20300,68,1,1,6,0,60
20350,68,1,1,6,0,60
20400,68,1,1,6,0,60
20450,68,1,1,6,0,60
20500,71,1,1,9,0,60
20550,71,1,1,9,0,60
20600,68,1,1,6,0,60
20650,68,1,1,6,0,60
20700,68,1,1,6,0,60
20750,68,1,1,6,0,60
20800,71,1,1,9,0,60
20850,71,1,1,9,0,60
20900,68,1,1,6,0,60
20950,68,1,1,6,0,60
21000,68,1,1,6,0,60
21050,68,1,1,6,0,60
21100,71,1,1,9,0,60
21150,71,1,1,9,0,60
21200,68,1,1,6,0,60
21250,68,1,1,6,0,60
21300,68,1,1,6,0,60
21350,68,1,1,6,0,60
21400,71,1,1,9,0,60
21450,71,1,1,9,0,60
21500,68,1,1,6,0,60
21550,68,1,1,6,0,60
21600,68,1,1,6,0,60
21650,68,1,1,6,0,60
21700,71,1,1,9,0,60
21750,71,1,1,9,0,60
21800,68,1,1,6,0,60
21850,68,1,1,6,0,60
21900,68,1,1,6,0,60
21950,68,1,1,6,0,60
22000,71,1,1,9,0,60
22050,71,1,1,9,0,60
22100,68,1,1,6,0,60
22150,68,1,1,6,0,60
22200,68,1,1,6,0,60
22250,68,1,1,6,0,60
22300,71,1,1,9,0,60
22350,71,1,1,9,0,60
22400,68,1,1,6,0,60
22450,68,1,1,6,0,60
22500,68,1,1,6,0,60
22550,68,1,1,6,0,60
22600,71,1,1,9,0,60
22650,71,1,1,9,0,60
22700,68,1,1,6,0,60
22750,68,1,1,6,0,60
22800,68,1,1,6,0,60
22850,68,1,1,6,0,60
22900,71,1,1,9,0,60
22950,71,1,1,9,0,60
23000,68,1,1,6,0,60
23050,68,1,1,6,0,60
23100,68,1,1,6,0,60
23150,68,1,1,6,0,60
23200,71,1,1,9,0,60
23250,71,1,1,9,0,60
23300,68,1,1,6,0,60
23350,68,1,1,6,0,60
23400,68,1,1,6,0,60
23450,68,1,1,6,0,60
23500,71,1,1,9,0,60
23550,71,1,1,9,0,60
23600,68,1,1,6,0,60
23650,68,1,1,6,0,60
23700,68,1,1,6,0,60
23750,68,1,1,6,0,60
23800,71,1,1,9,0,60
23850,71,1,1,9,0,60
23900,68,1,1,6,0,60
23950,68,1,1,6,0,60
24000,68,1,1,6,0,60
24050,68,1,1,6,0,60
24100,71,1,1,9,0,60
24150,71,1,1,9,0,60
24200,68,1,1,6,0,60
24250,68,1,1,6,0,60
24300,68,1,1,6,0,60
24350,68,1,1,6,0,60
24400,71,1,1,9,0,60
24450,71,1,1,9,0,60
24500,68,1,1,6,0,60
24550,68,1,1,6,0,60
24600,68,1,1,6,0,60
24650,68,1,1,6,0,60
24700,71,1,1,9,0,60
24750,71,1,1,9,0,60
24800,68,1,1,6,0,60
24850,68,1,1,6,0,60
24900,68,1,1,6,0,60
24950,68,1,1,6,0,60
25000,71,1,1,9,0,60
25050,71,1,1,9,0,60
25100,68,1,1,6,0,60
25150,68,1,1,6,0,60
25200,68,1,1,6,0,60
25250,68,1,1,6,0,60
25300,71,1,1,9,0,60
25350,71,1,1,9,0,60
25400,68,1,1,6,0,60
25450,68,1,1,6,0,60
25500,68,1,1,6,0,60
25550,68,1,1,6,0,60
25600,71,1,1,9,0,60
25650,71,1,1,9,0,60
25700,68,1,1,6,0,60
25750,68,1,1,6,0,60
25800,68,1,1,6,0,60
25850,68,1,1,6,0,60
25900,71,1,1,9,0,60
25950,71,1,1,9,0,60
26000,68,1,1,6,0,60
26050,68,1,1,6,0,60
26100,68,1,1,6,0,60
26150,68,1,1,6,0,60
26200,71,1,1,9,0,60
26250,71,1,1,9,0,60
26300,68,1,1,6,0,60
26350,68,1,1,6,0,60
26400,68,1,1,6,0,60
26450,68,1,1,6,0,60
26500,71,1,1,9,0,60
26550,71,1,1,9,0,60
26600,68,1,1,6,0,60
26650,68,1,1,6,0,60
26700,68,1,1,6,0,60
26750,68,1,1,6,0,60
26800,71,1,1,9,0,60
26850,71,1,1,9,0,60
26900,68,1,1,6,0,60
26950,68,1,1,6,0,60
27000,68,1,1,6,0,60
27050,68,1,1,6,0,60
27100,71,1,1,9,0,60
27150,71,1,1,9,0,60
27200,68,1,1,6,0,60
27250,68,1,1,6,0,60
27300,68,1,1,6,0,60
27350,68,1,1,6,0,60
27400,71,1,1,9,0,60
