id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
16,COMP_M,Application-16,Application-16-Service,M_Req,47,48,41,9,EndDevice-16,Fog-4,Application-16-EndDevice,0.028444444444444446,104.0000000565206,104.02844450096505,100.0,104.0000000565206
22,COMP_M,Application-22,Application-22-Service,M_Req,65,66,47,13,EndDevice-22,Fog-6,Application-22-EndDevice,0.015481481481481481,104.00000007857741,104.0154815600589,100.0,104.00000007857741
33,COMP_M,Application-33,Application-33-Service,M_Req,98,99,58,19,EndDevice-33,Fog-9,Application-33-EndDevice,0.043111111111111114,104.00000009571085,104.04311120682196,100.0,104.00000009571085
38,COMP_M,Application-38,Application-38-Service,M_Req,113,114,63,21,EndDevice-38,Fog-10,Application-38-EndDevice,0.055407407407407405,104.0000001916186,104.055407599026,100.0,104.0000001916186
41,COMP_M,Application-41,Application-41-Service,M_Req,122,123,66,23,EndDevice-41,Fog-11,Application-41-EndDevice,0.06622222222222222,104.00000021692486,104.06622243914708,100.0,104.00000021692486
5,COMP_M,Application-5,Application-5-Service,M_Req,14,15,30,5,EndDevice-5,Fog-2,Application-5-EndDevice,0.03303703703703704,104.0000002248023,104.03303726183934,100.0,104.0000002248023
27,COMP_M,Application-27,Application-27-Service,M_Req,80,81,52,15,EndDevice-27,Fog-7,Application-27-EndDevice,0.03851851851851852,104.00000032976912,104.03851884828764,100.0,104.00000032976912
17,COMP_M,Application-17,Application-17-Service,M_Req,50,51,42,11,EndDevice-17,Fog-5,Application-17-EndDevice,0.020296296296296295,104.00000037260267,104.02029666889896,100.0,104.00000037260267
1,COMP_M,Application-1,Application-1-Service,M_Req,2,3,26,3,EndDevice-1,Fog-1,Application-1-EndDevice,0.023185185185185184,104.00000038107092,104.0231855662561,100.0,104.00000038107092
48,COMP_M,Application-48,Application-48-Service,M_Req,143,144,73,25,EndDevice-48,Fog-12,Application-48-EndDevice,0.042666666666666665,104.00000048879485,104.04266715546152,100.0,104.00000048879485
29,COMP_M,Application-29,Application-29-Service,M_Req,86,87,54,17,EndDevice-29,Fog-8,Application-29-EndDevice,0.040296296296296295,104.00000063226264,104.04029692855893,100.0,104.00000063226264
9,COMP_M,Application-9,Application-9-Service,M_Req,26,27,34,7,EndDevice-9,Fog-3,Application-9-EndDevice,0.026962962962962963,104.00000082397972,104.02696378694269,100.0,104.00000082397972
15,COMP_M,Application-15,Application-15-Service,M_Req,44,45,40,9,EndDevice-15,Fog-4,Application-15-EndDevice,0.03525925925925926,106.00000005656145,106.03525931582071,100.0,106.00000005656145
21,COMP_M,Application-21,Application-21-Service,M_Req,62,63,46,13,EndDevice-21,Fog-6,Application-21-EndDevice,0.030518518518518518,106.00000007859012,106.03051859710864,100.0,106.00000007859012
34,COMP_M,Application-34,Application-34-Service,M_Req,101,102,59,19,EndDevice-34,Fog-9,Application-34-EndDevice,0.04814814814814815,106.00000009572902,106.04814824387716,100.0,106.00000009572902
40,COMP_M,Application-40,Application-40-Service,M_Req,119,120,65,21,EndDevice-40,Fog-10,Application-40-EndDevice,0.04755555555555555,106.00000019167545,106.04755574723102,100.0,106.00000019167545
44,COMP_M,Application-44,Application-44-Service,M_Req,131,132,69,23,EndDevice-44,Fog-11,Application-44-EndDevice,0.058666666666666666,106.00000021695435,106.05866688362102,100.0,106.00000021695435
6,COMP_M,Application-6,Application-6-Service,M_Req,17,18,31,5,EndDevice-6,Fog-2,Application-6-EndDevice,0.023407407407407408,106.00000022482213,106.02340763222954,100.0,106.00000022482213
26,COMP_M,Application-26,Application-26-Service,M_Req,77,78,51,15,EndDevice-26,Fog-7,Application-26-EndDevice,0.03451851851851852,106.00000032979754,106.03451884831607,100.0,106.00000032979754
19,COMP_M,Application-19,Application-19-Service,M_Req,56,57,44,11,EndDevice-19,Fog-5,Application-19-EndDevice,0.03481481481481481,106.00000037263005,106.03481518744486,100.0,106.00000037263005
