id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
25,COMP_M,Application-25,Application-25-Service,M_Req,74,75,50,15,EndDevice-25,Fog-7,Application-25-EndDevice,0.041185185185185186,104.0000000792667,104.04118526445188,100.0,104.0000000792667
31,COMP_M,Application-31,Application-31-Service,M_Req,92,93,56,17,EndDevice-31,Fog-8,Application-31-EndDevice,0.061037037037037035,104.0000001646384,104.06103720167543,100.0,104.0000001646384
17,COMP_M,Application-17,Application-17-Service,M_Req,50,51,42,11,EndDevice-17,Fog-5,Application-17-EndDevice,0.025185185185185185,104.00000030830311,104.0251854934883,100.0,104.00000030830311
8,COMP_M,Application-8,Application-8-Service,M_Req,23,24,33,5,EndDevice-8,Fog-2,Application-8-EndDevice,0.028074074074074074,104.00000035507539,104.02807442914946,100.0,104.00000035507539
21,COMP_M,Application-21,Application-21-Service,M_Req,62,63,46,13,EndDevice-21,Fog-6,Application-21-EndDevice,0.01762962962962963,104.00000036364209,104.01762999327171,100.0,104.00000036364209
35,COMP_M,Application-35,Application-35-Service,M_Req,104,105,60,19,EndDevice-35,Fog-9,Application-35-EndDevice,0.061037037037037035,104.00000041386075,104.06103745089779,100.0,104.00000041386075
39,COMP_M,Application-39,Application-39-Service,M_Req,116,117,64,21,EndDevice-39,Fog-10,Application-39-EndDevice,0.047407407407407405,104.00000042114738,104.04740782855478,100.0,104.00000042114738
2,COMP_M,Application-2,Application-2-Service,M_Req,5,6,27,3,EndDevice-2,Fog-1,Application-2-EndDevice,0.035111111111111114,104.00000058942908,104.03511170054018,100.0,104.00000058942908
12,COMP_M,Application-12,Application-12-Service,M_Req,35,36,37,7,EndDevice-12,Fog-3,Application-12-EndDevice,0.036,104.00000065973518,104.03600065973518,100.0,104.00000065973518
42,COMP_M,Application-42,Application-42-Service,M_Req,125,126,67,23,EndDevice-42,Fog-11,Application-42-EndDevice,0.05807407407407408,104.00000087587232,104.05807494994639,100.0,104.00000087587232
14,COMP_M,Application-14,Application-14-Service,M_Req,41,42,39,9,EndDevice-14,Fog-4,Application-14-EndDevice,0.019333333333333334,104.00000090944988,104.01933424278322,100.0,104.00000090944988
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.05051851851851852,104.00000102889149,104.05051954741,100.0,104.00000102889149
26,COMP_M,Application-26,Application-26-Service,M_Req,77,78,51,15,EndDevice-26,Fog-7,Application-26-EndDevice,0.048,106.000000079336,106.048000079336,100.0,106.000000079336
30,COMP_M,Application-30,Application-30-Service,M_Req,89,90,55,17,EndDevice-30,Fog-8,Application-30-EndDevice,0.03851851851851852,106.00000016470722,106.03851868322573,100.0,106.00000016470722
18,COMP_M,Application-18,Application-18-Service,M_Req,53,54,43,11,EndDevice-18,Fog-5,Application-18-EndDevice,0.03651851851851852,106.00000030833522,106.03651882685374,100.0,106.00000030833522
5,COMP_M,Application-5,Application-5-Service,M_Req,14,15,30,5,EndDevice-5,Fog-2,Application-5-EndDevice,0.01725925925925926,106.00000035513196,106.01725961439122,100.0,106.00000035513196
24,COMP_M,Application-24,Application-24-Service,M_Req,71,72,49,13,EndDevice-24,Fog-6,Application-24-EndDevice,0.02422222222222222,106.00000036368178,106.024222585904,100.0,106.00000036368178
