id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000015534276923,0.0,M_Req,100,15777,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.0000008330830767,0.0,M_Req,100,8461,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.00000187136,0.0,M_Req,100,19006,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000008316061537,0.0,M_Req,100,8446,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000017121476925,0.0,M_Req,100,17389,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000016773907694,0.0,M_Req,100,17036,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001483815385,0.0,M_Req,100,15070,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.000001789833846,0.0,M_Req,100,18178,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000006084923077,0.0,M_Req,100,6180,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000007377723077,0.0,M_Req,100,7493,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.000000662153846,0.0,M_Req,100,6725,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.000001579027692,0.0,M_Req,100,16037,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000014036676923,0.0,M_Req,100,14256,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000012935876925,0.0,M_Req,100,13138,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.00000191232,0.0,M_Req,100,19422,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000010546215385,0.0,M_Req,100,10711,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.000001673550769,0.0,M_Req,100,16997,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000006710153846,0.0,M_Req,100,6815,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000006463015385,0.0,M_Req,100,6564,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.00000130432,0.0,M_Req,100,13247,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.000000560246154,0.0,M_Req,100,5690,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000013256861537,0.0,M_Req,100,13464,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000003099569232,0.0,M_Req,100,3148,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000007648492306,0.0,M_Req,100,7768,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000010699815385,0.0,M_Req,100,10867,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.000000438843077,0.0,M_Req,100,4457,25
