id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
14,COMP_M,Application-14,Application-14-Service,M_Req,41,42,39,9,EndDevice-14,Fog-4,Application-14-EndDevice,0.02311111111111111,104.00000003722087,104.02311114833198,100.0,104.00000003722087
41,COMP_M,Application-41,Application-41-Service,M_Req,122,123,66,23,EndDevice-41,Fog-11,Application-41-EndDevice,0.037333333333333336,104.00000020786582,104.03733354119916,100.0,104.00000020786582
36,COMP_M,Application-36,Application-36-Service,M_Req,107,108,61,19,EndDevice-36,Fog-9,Application-36-EndDevice,0.05733333333333333,104.00000025296413,104.05733358629746,100.0,104.00000025296413
28,COMP_M,Application-28,Application-28-Service,M_Req,83,84,53,15,EndDevice-28,Fog-7,Application-28-EndDevice,0.06888888888888889,104.00000029944101,104.0688891883299,100.0,104.00000029944101
24,COMP_M,Application-24,Application-24-Service,M_Req,71,72,49,13,EndDevice-24,Fog-6,Application-24-EndDevice,0.027555555555555555,104.0000003160821,104.02755587163765,100.0,104.0000003160821
18,COMP_M,Application-18,Application-18-Service,M_Req,53,54,43,11,EndDevice-18,Fog-5,Application-18-EndDevice,0.01577777777777778,104.00000033882819,104.01577811660596,100.0,104.00000033882819
38,COMP_M,Application-38,Application-38-Service,M_Req,113,114,63,21,EndDevice-38,Fog-10,Application-38-EndDevice,0.04340740740740741,104.00000037486745,104.04340778227485,100.0,104.00000037486745
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.034666666666666665,104.00000038323722,104.03466704990389,100.0,104.00000038323722
7,COMP_M,Application-7,Application-7-Service,M_Req,20,21,32,5,EndDevice-7,Fog-2,Application-7-EndDevice,0.035777777777777776,104.00000060518396,104.03577838296174,100.0,104.00000060518396
30,COMP_M,Application-30,Application-30-Service,M_Req,89,90,55,17,EndDevice-30,Fog-8,Application-30-EndDevice,0.03244444444444444,104.00000075052263,104.03244519496708,100.0,104.00000075052263
3,COMP_M,Application-3,Application-3-Service,M_Req,8,9,28,3,EndDevice-3,Fog-1,Application-3-EndDevice,0.035111111111111114,104.00000081492065,104.03511192603176,100.0,104.00000081492065
10,COMP_M,Application-10,Application-10-Service,M_Req,29,30,35,7,EndDevice-10,Fog-3,Application-10-EndDevice,0.019037037037037036,104.0000009299312,104.01903796696824,100.0,104.0000009299312
