id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000000954092307,0.0,M_Req,100,969,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.0000013155446155,0.0,M_Req,100,13361,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.0000014159753845,0.0,M_Req,100,14381,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000001728984613,0.0,M_Req,100,1756,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.000001762166154,0.0,M_Req,100,17897,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000018791384617,0.0,M_Req,100,19085,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.0000010972553848,0.0,M_Req,100,11144,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000011107446154,0.0,M_Req,100,11281,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000016761107693,0.0,M_Req,100,17023,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000001006276924,0.0,M_Req,100,1022,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.00000105856,0.0,M_Req,100,10751,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000018857353847,0.0,M_Req,100,19152,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.000000738363077,0.0,M_Req,100,7499,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000016711876922,0.0,M_Req,100,16973,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000000578953845,0.0,M_Req,100,588,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.000000269686154,0.0,M_Req,100,2739,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.00000043648,0.0,M_Req,100,4433,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000009856984615,0.0,M_Req,100,10011,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.000000359089231,0.0,M_Req,100,3647,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000009581292306,0.0,M_Req,100,9731,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.00000090112,0.0,M_Req,100,9152,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000015335384616,0.0,M_Req,100,15575,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000013479384617,0.0,M_Req,100,13690,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.000001399630769,0.0,M_Req,100,14215,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000016615384615,0.0,M_Req,100,16875,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.0000015423015385,0.0,M_Req,100,15664,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.000000611249231,0.0,M_Req,100,6208,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.000001426116923,0.0,M_Req,100,14484,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.0000008482461538,0.0,M_Req,100,8615,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.000000727433846,0.0,M_Req,100,7388,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000017579323077,0.0,M_Req,100,17854,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.0000009405046155,0.0,M_Req,100,9552,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.000000509636923,0.0,M_Req,100,5176,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.0000004995938463,0.0,M_Req,100,5074,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.000001566030769,0.0,M_Req,100,15905,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.0000008229415385,0.0,M_Req,100,8358,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.0000016831015386,0.0,M_Req,100,17094,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.000000340086154,0.0,M_Req,100,3454,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.0000014825353847,0.0,M_Req,100,15057,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.0000003798646153,0.0,M_Req,100,3858,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.000001454276923,0.0,M_Req,100,14770,40
