id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000001326276924,0.0,M_Req,100,1347,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.0000001959384615,0.0,M_Req,100,1990,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.0000016992492307,0.0,M_Req,100,17258,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000012386461536,0.0,M_Req,100,12580,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000002081476924,0.0,M_Req,100,2114,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000002059815385,0.0,M_Req,100,2092,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.0000016325907692,0.0,M_Req,100,16581,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000009922953845,0.0,M_Req,100,10078,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000014857846153,0.0,M_Req,100,15090,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000011546584617,0.0,M_Req,100,11727,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000015022276925,0.0,M_Req,100,15257,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.000001222793846,0.0,M_Req,100,12419,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.000000452726154,0.0,M_Req,100,4598,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000003323076925,0.0,M_Req,100,3375,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000013709784614,0.0,M_Req,100,13924,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000006016,0.0,M_Req,100,6110,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.000000692283077,0.0,M_Req,100,7031,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.000001815827692,0.0,M_Req,100,18442,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000016174276922,0.0,M_Req,100,16427,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.000001202707692,0.0,M_Req,100,12215,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.000001023310769,0.0,M_Req,100,10393,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000010458584616,0.0,M_Req,100,10622,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.00000073472,0.0,M_Req,100,7462,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000011260061537,0.0,M_Req,100,11436,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000016551384614,0.0,M_Req,100,16810,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.0000010112984614,0.0,M_Req,100,10271,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.0000016789661537,0.0,M_Req,100,17052,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.000001375507692,0.0,M_Req,100,13970,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.000000890190769,0.0,M_Req,100,9041,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.0000018067692307,0.0,M_Req,100,18350,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000009538953845,0.0,M_Req,100,9688,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.0000017650215383,0.0,M_Req,100,17926,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000016440123076,0.0,M_Req,100,16697,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.0000015553969233,0.0,M_Req,100,15797,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.000001629046154,0.0,M_Req,100,16545,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.000001108086154,0.0,M_Req,100,11254,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.000000540553846,0.0,M_Req,100,5490,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.000001388603077,0.0,M_Req,100,14103,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.000001122067692,0.0,M_Req,100,11396,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.000000223015385,0.0,M_Req,100,2265,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.0000006938584614,0.0,M_Req,100,7047,40
42,LINK,22,67,Gateway-11,EndDevice-42,Application-42,2.0000008715815385,0.0,M_Req,100,8852,41
43,LINK,22,68,Gateway-11,EndDevice-43,Application-43,2.0000002791384617,0.0,M_Req,100,2835,42
44,LINK,22,69,Gateway-11,EndDevice-44,Application-44,2.0000010273476923,0.0,M_Req,100,10434,43
45,LINK,24,70,Gateway-12,EndDevice-45,Application-45,2.0000002279384614,0.0,M_Req,100,2315,44
46,LINK,24,71,Gateway-12,EndDevice-46,Application-46,2.0000003577107694,0.0,M_Req,100,3633,45
47,LINK,24,72,Gateway-12,EndDevice-47,Application-47,2.0000007575630767,0.0,M_Req,100,7694,46
48,LINK,24,73,Gateway-12,EndDevice-48,Application-48,2.000000120123077,0.0,M_Req,100,1220,47
48,LINK,24,25,Gateway-12,Fog-12,Application-48,2.000000000007808,0.0,M_Req,102.00000012012308,1220,47
1,LINK,2,3,Gateway-1,Fog-1,Application-1,2.0000000000086207,0.0,M_Req,102.00000013262769,1347,47
2,LINK,2,3,Gateway-1,Fog-1,Application-2,2.000000000012736,1.9999999366978614,M_Req,102.00000019593845,1990,47
6,LINK,4,5,Gateway-2,Fog-2,Application-6,2.000000000013389,0.0,M_Req,102.00000020598154,2092,47
5,LINK,4,5,Gateway-2,Fog-2,Application-5,2.0000000000135296,1.999999997847226,M_Req,102.0000002081477,2114,47
40,LINK,20,21,Gateway-10,Fog-10,Application-40,2.000000000014496,0.0,M_Req,102.00000022301539,2265,47
45,LINK,24,25,Gateway-12,Fog-12,Application-45,2.000000000014816,1.9999998921924202,M_Req,102.00000022793846,2315,47
43,LINK,22,23,Gateway-11,Fog-11,Application-43,2.000000000018144,0.0,M_Req,102.00000027913846,2835,47
14,LINK,8,9,Gateway-4,Fog-4,Application-14,2.0000000000216,0.0,M_Req,102.00000033230769,3375,47
46,LINK,24,25,Gateway-12,Fog-12,Application-46,2.000000000023251,3.999999762434925,M_Req,102.00000035771077,3633,47
13,LINK,8,9,Gateway-4,Fog-4,Application-13,2.000000000029427,1.9999998796031377,M_Req,102.00000045272616,4598,47
37,LINK,20,21,Gateway-10,Fog-10,Application-37,2.000000000035136,1.9999996824760444,M_Req,102.00000054055384,5490,47
16,LINK,8,9,Gateway-4,Fog-4,Application-16,2.000000000039104,3.9999997307587307,M_Req,102.0000006016,6110,47
17,LINK,10,11,Gateway-5,Fog-5,Application-17,2.0000000000449982,0.0,M_Req,102.00000069228308,7031,47
41,LINK,22,23,Gateway-11,Fog-11,Application-41,2.000000000045101,1.9999995852981414,M_Req,102.00000069385847,7047,47
23,LINK,12,13,Gateway-6,Fog-6,Application-23,2.000000000047757,0.0,M_Req,102.00000073472,7462,47
47,LINK,24,25,Gateway-12,Fog-12,Application-47,2.0000000000492415,5.999999362605877,M_Req,102.00000075756307,7694,47
42,LINK,22,23,Gateway-11,Fog-11,Application-42,2.000000000056653,3.99999940762018,M_Req,102.00000087158153,8852,47
29,LINK,16,17,Gateway-8,Fog-8,Application-29,2.0000000000578626,0.0,M_Req,102.00000089019076,9041,47
31,LINK,16,17,Gateway-8,Fog-8,Application-31,2.0000000000620033,1.9999999363532481,M_Req,102.00000095389538,9688,47
8,LINK,4,5,Gateway-2,Fog-2,Application-8,2.000000000064499,3.9999992137130675,M_Req,102.00000099229538,10078,47
26,LINK,14,15,Gateway-7,Fog-7,Application-26,2.0000000000657345,0.0,M_Req,102.00000101129847,10271,47
21,LINK,12,13,Gateway-6,Fog-6,Application-21,2.0000000000665152,1.9999997114569936,M_Req,102.00000102331077,10393,47
44,LINK,22,23,Gateway-11,Fog-11,Application-44,2.0000000000667777,5.99999925191068,M_Req,102.0000010273477,10434,47
22,LINK,12,13,Gateway-6,Fog-6,Application-22,2.0000000000679807,3.9999996889758194,M_Req,102.00000104585847,10622,47
36,LINK,18,19,Gateway-9,Fog-9,Application-36,2.0000000000720255,0.0,M_Req,102.00000110808615,11254,47
39,LINK,20,21,Gateway-10,Fog-10,Application-39,2.0000000000729345,3.9999991009973286,M_Req,102.00000112206769,11396,47
24,LINK,12,13,Gateway-6,Fog-6,Application-24,2.0000000000731903,5.999999608896118,M_Req,102.00000112600615,11436,47
10,LINK,6,7,Gateway-3,Fog-3,Application-10,2.000000000075053,0.0,M_Req,102.00000115465846,11727,47
20,LINK,10,11,Gateway-5,Fog-5,Application-20,2.000000000078176,1.9999994896203788,M_Req,102.0000012027077,12215,47
12,LINK,6,7,Gateway-3,Fog-3,Application-12,2.0000000000794818,1.9999999319396693,M_Req,102.00000122279384,12419,47
4,LINK,2,3,Gateway-1,Fog-1,Application-4,2.000000000080512,3.9999988940029,M_Req,102.00000123864615,12580,47
15,LINK,8,9,Gateway-4,Fog-4,Application-15,2.0000000000891136,5.999998961419365,M_Req,102.00000137097847,13924,47
28,LINK,14,15,Gateway-7,Fog-7,Application-28,2.000000000089408,1.9999996358565113,M_Req,102.0000013755077,13970,47
38,LINK,20,21,Gateway-10,Fog-10,Application-38,2.0000000000902594,5.999998834534864,M_Req,102.00000138860308,14103,47
9,LINK,6,7,Gateway-3,Fog-3,Application-9,2.000000000096576,3.9999996690283695,M_Req,102.00000148578462,15090,47
