id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.000000751950769,0.0,M_Req,100,7637,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.0000015702646152,0.0,M_Req,100,15948,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.000001938609231,0.0,M_Req,100,19689,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.000000946806154,0.0,M_Req,100,9616,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.000000017427692,0.0,M_Req,100,177,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000001785107693,0.0,M_Req,100,1813,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.0000001522215385,0.0,M_Req,100,1546,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.000000427913846,0.0,M_Req,100,4346,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000017796923077,0.0,M_Req,100,18075,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000010751015385,0.0,M_Req,100,10919,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000015830646154,0.0,M_Req,100,16078,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000012903384614,0.0,M_Req,100,13105,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.00000004224,0.0,M_Req,100,429,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000004623753846,0.0,M_Req,100,4696,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000005868307693,0.0,M_Req,100,5960,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.000001683593846,0.0,M_Req,100,17099,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.0000009145107693,0.0,M_Req,100,9288,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000015936,0.0,M_Req,100,16185,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000005375015384,0.0,M_Req,100,5459,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.000001161156923,0.0,M_Req,100,11793,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000005784615387,0.0,M_Req,100,5875,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000019528861537,0.0,M_Req,100,19834,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.000001220233846,0.0,M_Req,100,12393,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.000001014843077,0.0,M_Req,100,10307,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000011536738462,0.0,M_Req,100,11717,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.000000601009231,0.0,M_Req,100,6104,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.0000006375384616,0.0,M_Req,100,6475,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.000001912713846,0.0,M_Req,100,19426,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.000000265846154,0.0,M_Req,100,2700,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.00000081152,0.0,M_Req,100,8242,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000006549661538,0.0,M_Req,100,6652,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.000001621366154,0.0,M_Req,100,16467,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000007913353848,0.0,M_Req,100,8037,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.0000009829415384,0.0,M_Req,100,9983,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.000000044209231,0.0,M_Req,100,449,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.0000010924307694,0.0,M_Req,100,11095,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.000000638916923,0.0,M_Req,100,6489,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.00000027904,0.0,M_Req,100,2834,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.0000005853538463,0.0,M_Req,100,5945,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.0000019495384613,0.0,M_Req,100,19800,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.0000011835076923,0.0,M_Req,100,12020,40
42,LINK,22,67,Gateway-11,EndDevice-42,Application-42,2.0000004487876923,0.0,M_Req,100,4558,41
43,LINK,22,68,Gateway-11,EndDevice-43,Application-43,2.0000011861661537,0.0,M_Req,100,12047,42
44,LINK,22,69,Gateway-11,EndDevice-44,Application-44,2.0000013650707693,0.0,M_Req,100,13864,43
45,LINK,24,70,Gateway-12,EndDevice-45,Application-45,2.000001873723077,0.0,M_Req,100,19030,44
46,LINK,24,71,Gateway-12,EndDevice-46,Application-46,2.0000018743138464,0.0,M_Req,100,19036,45
47,LINK,24,72,Gateway-12,EndDevice-47,Application-47,2.0000010344369232,0.0,M_Req,100,10506,46
48,LINK,24,73,Gateway-12,EndDevice-48,Application-48,2.000001125612308,0.0,M_Req,100,11432,47
5,LINK,4,5,Gateway-2,Fog-2,Application-5,2.000000000001133,0.0,M_Req,102.0000000174277,177,47
13,LINK,8,9,Gateway-4,Fog-4,Application-13,2.000000000002746,0.0,M_Req,102.00000004224,429,47
35,LINK,18,19,Gateway-9,Fog-9,Application-35,2.0000000000028737,0.0,M_Req,102.00000004420923,449,47
7,LINK,4,5,Gateway-2,Fog-2,Application-7,2.0000000000098943,1.9999998652073003,M_Req,102.00000015222153,1546,47
6,LINK,4,5,Gateway-2,Fog-2,Application-6,2.000000000011603,3.9999998389279483,M_Req,102.00000017851077,1813,47
29,LINK,16,17,Gateway-8,Fog-8,Application-29,2.00000000001728,0.0,M_Req,102.00000026584615,2700,47
38,LINK,20,21,Gateway-10,Fog-10,Application-38,2.0000000000181375,0.0,M_Req,102.00000027904,2834,47
8,LINK,4,5,Gateway-2,Fog-2,Application-8,2.000000000027814,5.999999589536486,M_Req,102.00000042791385,4346,47
42,LINK,22,23,Gateway-11,Fog-11,Application-42,2.0000000000291713,0.0,M_Req,102.00000044878769,4558,47
14,LINK,8,9,Gateway-4,Fog-4,Application-14,2.000000000030054,1.9999995798673638,M_Req,102.00000046237538,4696,47
19,LINK,10,11,Gateway-5,Fog-5,Application-19,2.0000000000349374,0.0,M_Req,102.00000053750153,5459,47
