id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000011768123076,0.0,M_Req,100,11952,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.000000305723077,0.0,M_Req,100,3105,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.0000011062153846,0.0,M_Req,100,11235,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000015947815384,0.0,M_Req,100,16197,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.000001106116923,0.0,M_Req,100,11234,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.000000820972308,0.0,M_Req,100,8338,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001560123077,0.0,M_Req,100,15845,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.000000015556923,0.0,M_Req,100,158,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000005786584616,0.0,M_Req,100,5877,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.000000568123077,0.0,M_Req,100,5770,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000017255384615,0.0,M_Req,100,17525,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000013056984614,0.0,M_Req,100,13261,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000007783384617,0.0,M_Req,100,7905,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000010968615385,0.0,M_Req,100,11140,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000011156676925,0.0,M_Req,100,11331,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000005867323076,0.0,M_Req,100,5959,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.0000019612553848,0.0,M_Req,100,19919,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.00000007936,0.0,M_Req,100,806,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000017803815386,0.0,M_Req,100,18082,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000018253784617,0.0,M_Req,100,18539,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000017784123076,0.0,M_Req,100,18062,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.000000515249231,0.0,M_Req,100,5233,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.000000658510769,0.0,M_Req,100,6688,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.000001805784615,0.0,M_Req,100,18340,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.00000154624,0.0,M_Req,100,15704,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.0000003725784614,0.0,M_Req,100,3784,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.000000160590769,0.0,M_Req,100,1631,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000014993723076,0.0,M_Req,100,15228,27
