id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000006537846153,0.0,M_Req,100,6640,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.000001512073846,0.0,M_Req,100,15357,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.00000036224,0.0,M_Req,100,3679,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000017372553844,0.0,M_Req,100,17644,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.00000129664,0.0,M_Req,100,13169,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.000001182227692,0.0,M_Req,100,12007,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.00000125824,0.0,M_Req,100,12779,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000015538215385,0.0,M_Req,100,15781,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.000000975753846,0.0,M_Req,100,9910,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000008660676922,0.0,M_Req,100,8796,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.00000178432,0.0,M_Req,100,18122,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000014280861538,0.0,M_Req,100,14504,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.00000017536,0.0,M_Req,100,1781,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000004692676923,0.0,M_Req,100,4766,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.000000121796923,0.0,M_Req,100,1237,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.000000486006154,0.0,M_Req,100,4936,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.0000001333169233,0.0,M_Req,100,1354,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.000001124726154,0.0,M_Req,100,11423,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000017270153845,0.0,M_Req,100,17540,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.000000600516923,0.0,M_Req,100,6099,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000009251446156,0.0,M_Req,100,9396,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000005460676924,0.0,M_Req,100,5546,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000014642215387,0.0,M_Req,100,14871,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.000001881993846,0.0,M_Req,100,19114,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000013349415386,0.0,M_Req,100,13558,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.000000170633846,0.0,M_Req,100,1733,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.000001711852308,0.0,M_Req,100,17386,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000016061046155,0.0,M_Req,100,16312,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.00000193792,0.0,M_Req,100,19682,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.0000010793353846,0.0,M_Req,100,10962,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000011149784616,0.0,M_Req,100,11324,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.0000016514953844,0.0,M_Req,100,16773,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000004736,0.0,M_Req,100,4810,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.000000179593846,0.0,M_Req,100,1824,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.000001267987692,0.0,M_Req,100,12878,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.0000003608615384,0.0,M_Req,100,3665,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.0000014189292306,0.0,M_Req,100,14411,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.0000000374153846,0.0,M_Req,100,380,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.0000002038153846,0.0,M_Req,100,2070,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.0000017835323076,0.0,M_Req,100,18114,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.000001677095385,0.0,M_Req,100,17033,40
42,LINK,22,67,Gateway-11,EndDevice-42,Application-42,2.000001113304615,0.0,M_Req,100,11307,41
43,LINK,22,68,Gateway-11,EndDevice-43,Application-43,2.000000688836923,0.0,M_Req,100,6996,42
44,LINK,22,69,Gateway-11,EndDevice-44,Application-44,2.0000007755815385,0.0,M_Req,100,7877,43
45,LINK,24,70,Gateway-12,EndDevice-45,Application-45,2.000000191113846,0.0,M_Req,100,1941,44
46,LINK,24,71,Gateway-12,EndDevice-46,Application-46,2.0000001085046155,0.0,M_Req,100,1102,45
47,LINK,24,72,Gateway-12,EndDevice-47,Application-47,2.0000010176,0.0,M_Req,100,10335,46
48,LINK,24,73,Gateway-12,EndDevice-48,Application-48,2.0000015331446153,0.0,M_Req,100,15571,47
38,LINK,20,21,Gateway-10,Fog-10,Application-38,2.000000000002432,0.0,M_Req,102.00000003741539,380,47
46,LINK,24,25,Gateway-12,Fog-12,Application-46,2.0000000000070526,0.0,M_Req,102.00000010850462,1102,47
15,LINK,8,9,Gateway-4,Fog-4,Application-15,2.000000000007917,0.0,M_Req,102.00000012179693,1237,47
17,LINK,10,11,Gateway-5,Fog-5,Application-17,2.0000000000086655,0.0,M_Req,102.00000013331692,1354,47
26,LINK,14,15,Gateway-7,Fog-7,Application-26,2.000000000011091,0.0,M_Req,102.00000017063384,1733,47
13,LINK,8,9,Gateway-4,Fog-4,Application-13,2.0000000000113984,1.999999946444845,M_Req,102.00000017536,1781,47
34,LINK,18,19,Gateway-9,Fog-9,Application-34,2.0000000000116738,0.0,M_Req,102.00000017959384,1824,47
45,LINK,24,25,Gateway-12,Fog-12,Application-45,2.0000000000124225,1.9999999173978296,M_Req,102.00000019111384,1941,47
39,LINK,20,21,Gateway-10,Fog-10,Application-39,2.000000000013248,1.9999998336024305,M_Req,102.00000020381539,2070,47
36,LINK,18,19,Gateway-9,Fog-9,Application-36,2.000000000023456,1.999999818743973,M_Req,102.00000036086153,3665,47
3,LINK,2,3,Gateway-1,Fog-1,Application-3,2.0000000000235456,0.0,M_Req,102.00000036224,3679,47
14,LINK,8,9,Gateway-4,Fog-4,Application-14,2.0000000000305023,3.999999652548553,M_Req,102.00000046926769,4766,47
33,LINK,18,19,Gateway-9,Fog-9,Application-33,2.000000000030784,3.999999706028973,M_Req,102.0000004736,4810,47
16,LINK,8,9,Gateway-4,Fog-4,Application-16,2.0000000000315903,5.999999635840581,M_Req,102.00000048600616,4936,47
22,LINK,12,13,Gateway-6,Fog-6,Application-22,2.0000000000354943,0.0,M_Req,102.0000005460677,5546,47
20,LINK,10,11,Gateway-5,Fog-5,Application-20,2.0000000000390337,1.9999995328086584,M_Req,102.00000060051693,6099,47
1,LINK,2,3,Gateway-1,Fog-1,Application-1,2.000000000042496,1.9999997084789385,M_Req,102.00000065378461,6640,47
43,LINK,22,23,Gateway-11,Fog-11,Application-43,2.0000000000447744,0.0,M_Req,102.00000068883692,6996,47
