id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
36,COMP_M,Application-36,Application-36-Service,M_Req,107,108,61,19,EndDevice-36,Fog-9,Application-36-EndDevice,0.044148148148148145,104.00000004165193,104.04414818980008,100.0,104.00000004165193
9,COMP_M,Application-9,Application-9-Service,M_Req,26,27,34,7,EndDevice-9,Fog-3,Application-9-EndDevice,0.033555555555555554,104.00000009502156,104.03355565057711,100.0,104.00000009502156
37,COMP_M,Application-37,Application-37-Service,M_Req,110,111,62,21,EndDevice-37,Fog-10,Application-37-EndDevice,0.06962962962962962,104.00000009748327,104.0696297271129,100.0,104.00000009748327
6,COMP_M,Application-6,Application-6-Service,M_Req,17,18,31,5,EndDevice-6,Fog-2,Application-6-EndDevice,0.02125925925925926,104.00000015154215,104.0212594108014,100.0,104.00000015154215
20,COMP_M,Application-20,Application-20-Service,M_Req,59,60,45,11,EndDevice-20,Fog-5,Application-20-EndDevice,0.032518518518518516,104.00000018324883,104.03251870176734,100.0,104.00000018324883
31,COMP_M,Application-31,Application-31-Service,M_Req,92,93,56,17,EndDevice-31,Fog-8,Application-31-EndDevice,0.048296296296296296,104.00000026074311,104.04829655703941,100.0,104.00000026074311
2,COMP_M,Application-2,Application-2-Service,M_Req,5,6,27,3,EndDevice-2,Fog-1,Application-2-EndDevice,0.021333333333333333,104.00000030013028,104.02133363346361,100.0,104.00000030013028
24,COMP_M,Application-24,Application-24-Service,M_Req,71,72,49,13,EndDevice-24,Fog-6,Application-24-EndDevice,0.020592592592592593,104.00000031588515,104.02059290847774,100.0,104.00000031588515
27,COMP_M,Application-27,Application-27-Service,M_Req,80,81,52,15,EndDevice-27,Fog-7,Application-27-EndDevice,0.06918518518518518,104.00000044881686,104.06918563400205,100.0,104.00000044881686
43,COMP_M,Application-43,Application-43-Service,M_Req,128,129,68,23,EndDevice-43,Fog-11,Application-43-EndDevice,0.05318518518518518,104.0000006741115,104.05318585929669,100.0,104.0000006741115
15,COMP_M,Application-15,Application-15-Service,M_Req,44,45,40,9,EndDevice-15,Fog-4,Application-15-EndDevice,0.021925925925925925,104.00000092776492,104.02192685369084,100.0,104.00000092776492
48,COMP_M,Application-48,Application-48-Service,M_Req,143,144,73,25,EndDevice-48,Fog-12,Application-48-EndDevice,0.042222222222222223,104.00000139263204,104.04222361485427,100.0,104.00000139263204
33,COMP_M,Application-33,Application-33-Service,M_Req,98,99,58,19,EndDevice-33,Fog-9,Application-33-EndDevice,0.06785185185185186,106.00000004167255,106.0678518935244,100.0,106.00000004167255
12,COMP_M,Application-12,Application-12-Service,M_Req,35,36,37,7,EndDevice-12,Fog-3,Application-12-EndDevice,0.021555555555555557,106.00000009505514,106.0215556506107,100.0,106.00000009505514
38,COMP_M,Application-38,Application-38-Service,M_Req,113,114,63,21,EndDevice-38,Fog-10,Application-38-EndDevice,0.04474074074074074,106.00000009750653,106.04474083824726,100.0,106.00000009750653
8,COMP_M,Application-8,Application-8-Service,M_Req,23,24,33,5,EndDevice-8,Fog-2,Application-8-EndDevice,0.01748148148148148,106.00000015162114,106.01748163310262,100.0,106.00000015162114
19,COMP_M,Application-19,Application-19-Service,M_Req,56,57,44,11,EndDevice-19,Fog-5,Application-19-EndDevice,0.02925925925925926,106.00000018328517,106.02925944254443,100.0,106.00000018328517
29,COMP_M,Application-29,Application-29-Service,M_Req,86,87,54,17,EndDevice-29,Fog-8,Application-29-EndDevice,0.05688888888888889,106.00000026084967,106.05688914973857,100.0,106.00000026084967
3,COMP_M,Application-3,Application-3-Service,M_Req,8,9,28,3,EndDevice-3,Fog-1,Application-3-EndDevice,0.02666666666666667,106.00000030017713,106.0266669668438,100.0,106.00000030017713
21,COMP_M,Application-21,Application-21-Service,M_Req,62,63,46,13,EndDevice-21,Fog-6,Application-21-EndDevice,0.028444444444444446,106.0000003159714,106.02844476041585,100.0,106.0000003159714
26,COMP_M,Application-26,Application-26-Service,M_Req,77,78,51,15,EndDevice-26,Fog-7,Application-26-EndDevice,0.0685925925925926,106.00000044885012,106.06859304144271,100.0,106.00000044885012
41,COMP_M,Application-41,Application-41-Service,M_Req,122,123,66,23,EndDevice-41,Fog-11,Application-41-EndDevice,0.05140740740740741,106.00000067416536,106.05140808157277,100.0,106.00000067416536
13,COMP_M,Application-13,Application-13-Service,M_Req,38,39,38,9,EndDevice-13,Fog-4,Application-13-EndDevice,0.036,106.00000092783553,106.03600092783553,100.0,106.00000092783553
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.03540740740740741,106.00000139273907,106.03540880014647,100.0,106.00000139273907
34,COMP_M,Application-34,Application-34-Service,M_Req,101,102,59,19,EndDevice-34,Fog-9,Application-34-EndDevice,0.05851851851851852,108.00000004171355,108.05851856023207,100.0,108.00000004171355
11,COMP_M,Application-11,Application-11-Service,M_Req,32,33,36,7,EndDevice-11,Fog-3,Application-11-EndDevice,0.033851851851851855,108.00000009513906,108.03385194699091,100.0,108.00000009513906
39,COMP_M,Application-39,Application-39-Service,M_Req,116,117,64,21,EndDevice-39,Fog-10,Application-39-EndDevice,0.058666666666666666,108.00000009757643,108.0586667642431,100.0,108.00000009757643
