id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,TOPO.srcLabel,TOPO.dstLabel,module.src,service,time_in,time_out,time_emit,time_reception
5,COMP_M,Application-5,Application-5-Service,M_Req,14,15,30,5,EndDevice-5,Fog-2,Application-5-EndDevice,0.034666666666666665,104.00000001742883,104.0346666840955,100.0,104.00000001742883
13,COMP_M,Application-13,Application-13-Service,M_Req,38,39,38,9,EndDevice-13,Fog-4,Application-13-EndDevice,0.03059259259259259,104.00000004224275,104.03059263483534,100.0,104.00000004224275
35,COMP_M,Application-35,Application-35-Service,M_Req,104,105,60,19,EndDevice-35,Fog-9,Application-35-EndDevice,0.051111111111111114,104.0000000442121,104.05111115532321,100.0,104.0000000442121
29,COMP_M,Application-29,Application-29-Service,M_Req,86,87,54,17,EndDevice-29,Fog-8,Application-29-EndDevice,0.05318518518518518,104.00000026586343,104.05318545104862,100.0,104.00000026586343
38,COMP_M,Application-38,Application-38-Service,M_Req,113,114,63,21,EndDevice-38,Fog-10,Application-38-EndDevice,0.047851851851851854,104.00000027905813,104.04785213090997,100.0,104.00000027905813
42,COMP_M,Application-42,Application-42-Service,M_Req,125,126,67,23,EndDevice-42,Fog-11,Application-42-EndDevice,0.03688888888888889,104.00000044881686,104.03688933770574,100.0,104.00000044881686
19,COMP_M,Application-19,Application-19-Service,M_Req,56,57,44,11,EndDevice-19,Fog-5,Application-19-EndDevice,0.020148148148148148,104.00000053753647,104.02014868568462,100.0,104.00000053753647
21,COMP_M,Application-21,Application-21-Service,M_Req,62,63,46,13,EndDevice-21,Fog-6,Application-21-EndDevice,0.026444444444444444,104.00000057849914,104.02644502294359,100.0,104.00000057849914
26,COMP_M,Application-26,Application-26-Service,M_Req,77,78,51,15,EndDevice-26,Fog-7,Application-26-EndDevice,0.032296296296296295,104.0000006010483,104.0322968973446,100.0,104.0000006010483
1,COMP_M,Application-1,Application-1-Service,M_Req,2,3,26,3,EndDevice-1,Fog-1,Application-1-EndDevice,0.021185185185185185,104.00000075199964,104.02118593718482,100.0,104.00000075199964
47,COMP_M,Application-47,Application-47-Service,M_Req,140,141,72,25,EndDevice-47,Fog-12,Application-47-EndDevice,0.05881481481481481,104.00000103450415,104.05881584931896,100.0,104.00000103450415
10,COMP_M,Application-10,Application-10-Service,M_Req,29,30,35,7,EndDevice-10,Fog-3,Application-10-EndDevice,0.021555555555555557,104.00000107517141,104.02155663072696,100.0,104.00000107517141
7,COMP_M,Application-7,Application-7-Service,M_Req,20,21,32,5,EndDevice-7,Fog-2,Application-7-EndDevice,0.03162962962962963,106.00000001743872,106.03162964706836,100.0,106.00000001743872
14,COMP_M,Application-14,Application-14-Service,M_Req,41,42,39,9,EndDevice-14,Fog-4,Application-14-EndDevice,0.015555555555555555,106.0000000422728,106.01555559782835,100.0,106.0000000422728
33,COMP_M,Application-33,Application-33-Service,M_Req,98,99,58,19,EndDevice-33,Fog-9,Application-33-EndDevice,0.0362962962962963,106.00000004426354,106.03629634055984,100.0,106.00000004426354
31,COMP_M,Application-31,Application-31-Service,M_Req,92,93,56,17,EndDevice-31,Fog-8,Application-31-EndDevice,0.06340740740740741,106.00000026590601,106.06340767331342,100.0,106.00000026590601
39,COMP_M,Application-39,Application-39-Service,M_Req,116,117,64,21,EndDevice-39,Fog-10,Application-39-EndDevice,0.032,106.00000027909617,106.03200027909617,100.0,106.00000027909617
41,COMP_M,Application-41,Application-41-Service,M_Req,122,123,66,23,EndDevice-41,Fog-11,Application-41-EndDevice,0.06311111111111112,106.00000044889379,106.0631115600049,100.0,106.00000044889379
17,COMP_M,Application-17,Application-17-Service,M_Req,50,51,42,11,EndDevice-17,Fog-5,Application-17-EndDevice,0.02725925925925926,106.00000053759591,106.02725979685516,100.0,106.00000053759591
24,COMP_M,Application-24,Application-24-Service,M_Req,71,72,49,13,EndDevice-24,Fog-6,Application-24-EndDevice,0.03192592592592593,106.0000005785651,106.03192650449104,100.0,106.0000005785651
27,COMP_M,Application-27,Application-27-Service,M_Req,80,81,52,15,EndDevice-27,Fog-7,Application-27-EndDevice,0.057185185185185186,106.00000060108974,106.05718578627493,100.0,106.00000060108974
4,COMP_M,Application-4,Application-4-Service,M_Req,11,12,29,3,EndDevice-4,Fog-1,Application-4-EndDevice,0.01888888888888889,106.00000075206118,106.01888964095008,100.0,106.00000075206118
48,COMP_M,Application-48,Application-48-Service,M_Req,143,144,73,25,EndDevice-48,Fog-12,Application-48-EndDevice,0.04162962962962963,106.00000103457731,106.04163066420693,100.0,106.00000103457731
12,COMP_M,Application-12,Application-12-Service,M_Req,35,36,37,7,EndDevice-12,Fog-3,Application-12-EndDevice,0.027851851851851853,106.00000107525528,106.02785292710713,100.0,106.00000107525528
6,COMP_M,Application-6,Application-6-Service,M_Req,17,18,31,5,EndDevice-6,Fog-2,Application-6-EndDevice,0.03185185185185185,108.00000001745033,108.03185186930219,100.0,108.00000001745033
15,COMP_M,Application-15,Application-15-Service,M_Req,44,45,40,9,EndDevice-15,Fog-4,Application-15-EndDevice,0.03503703703703704,108.00000004231094,108.03503707934799,100.0,108.00000004231094
34,COMP_M,Application-34,Application-34-Service,M_Req,101,102,59,19,EndDevice-34,Fog-9,Application-34-EndDevice,0.06785185185185186,108.00000004432744,108.06785189617929,100.0,108.00000004432744
30,COMP_M,Application-30,Application-30-Service,M_Req,89,90,55,17,EndDevice-30,Fog-8,Application-30-EndDevice,0.04059259259259259,108.00000026595876,108.04059285855135,100.0,108.00000026595876
37,COMP_M,Application-37,Application-37-Service,M_Req,110,111,62,21,EndDevice-37,Fog-10,Application-37-EndDevice,0.06296296296296296,108.0000002791377,108.06296324210065,100.0,108.0000002791377
43,COMP_M,Application-43,Application-43-Service,M_Req,128,129,68,23,EndDevice-43,Fog-11,Application-43-EndDevice,0.039851851851851854,108.0000004489709,108.03985230082274,100.0,108.0000004489709
20,COMP_M,Application-20,Application-20-Service,M_Req,59,60,45,11,EndDevice-20,Fog-5,Application-20-EndDevice,0.02985185185185185,108.00000053767138,108.02985238952323,100.0,108.00000053767138
23,COMP_M,Application-23,Application-23-Service,M_Req,68,69,48,13,EndDevice-23,Fog-6,Application-23-EndDevice,0.022444444444444444,108.00000057864442,108.02244502308886,100.0,108.00000057864442
25,COMP_M,Application-25,Application-25-Service,M_Req,74,75,50,15,EndDevice-25,Fog-7,Application-25-EndDevice,0.0597037037037037,108.00000060116473,108.05970430486843,100.0,108.00000060116473
2,COMP_M,Application-2,Application-2-Service,M_Req,5,6,27,3,EndDevice-2,Fog-1,Application-2-EndDevice,0.03111111111111111,108.00000075216325,108.03111186327436,100.0,108.00000075216325
45,COMP_M,Application-45,Application-45-Service,M_Req,134,135,70,25,EndDevice-45,Fog-12,Application-45-EndDevice,0.06962962962962962,108.0000010346991,108.06963066432873,100.0,108.0000010346991
11,COMP_M,Application-11,Application-11-Service,M_Req,32,33,36,7,EndDevice-11,Fog-3,Application-11-EndDevice,0.03059259259259259,108.00000107535818,108.03059366795078,100.0,108.00000107535818
8,COMP_M,Application-8,Application-8-Service,M_Req,23,24,33,5,EndDevice-8,Fog-2,Application-8-EndDevice,0.03259259259259259,110.00000001747814,110.03259261007074,100.0,110.00000001747814
16,COMP_M,Application-16,Application-16-Service,M_Req,47,48,41,9,EndDevice-16,Fog-4,Application-16-EndDevice,0.03281481481481482,110.00000004242038,110.0328148572352,100.0,110.00000004242038
36,COMP_M,Application-36,Application-36-Service,M_Req,107,108,61,19,EndDevice-36,Fog-9,Application-36-EndDevice,0.04577777777777778,110.00000004439845,110.04577782217622,100.0,110.00000004439845
32,COMP_M,Application-32,Application-32-Service,M_Req,95,96,57,17,EndDevice-32,Fog-8,Application-32-EndDevice,0.05674074074074074,110.00000026606415,110.05674100680488,100.0,110.00000026606415
40,COMP_M,Application-40,Application-40-Service,M_Req,119,120,65,21,EndDevice-40,Fog-10,Application-40-EndDevice,0.029777777777777778,110.00000027926441,110.0297780570422,100.0,110.00000027926441
44,COMP_M,Application-44,Application-44-Service,M_Req,131,132,69,23,EndDevice-44,Fog-11,Application-44-EndDevice,0.05570370370370371,110.00000044905963,110.05570415276333,100.0,110.00000044905963
18,COMP_M,Application-18,Application-18-Service,M_Req,53,54,43,11,EndDevice-18,Fog-5,Application-18-EndDevice,0.031037037037037037,110.00000053777497,110.031037574812,100.0,110.00000053777497
22,COMP_M,Application-22,Application-22-Service,M_Req,65,66,47,13,EndDevice-22,Fog-6,Application-22-EndDevice,0.021925925925925925,110.00000057877135,110.02192650469728,100.0,110.00000057877135
28,COMP_M,Application-28,Application-28-Service,M_Req,83,84,53,15,EndDevice-28,Fog-7,Application-28-EndDevice,0.057185185185185186,110.00000060128906,110.05718578647425,100.0,110.00000060128906
3,COMP_M,Application-3,Application-3-Service,M_Req,8,9,28,3,EndDevice-3,Fog-1,Application-3-EndDevice,0.023185185185185184,110.00000075228925,110.02318593747444,100.0,110.00000075228925
46,COMP_M,Application-46,Application-46-Service,M_Req,137,138,71,25,EndDevice-46,Fog-12,Application-46-EndDevice,0.037481481481481484,110.00000103482093,110.0374825163024,100.0,110.00000103482093
9,COMP_M,Application-9,Application-9-Service,M_Req,26,27,34,7,EndDevice-9,Fog-3,Application-9-EndDevice,0.03525925925925926,110.00000107547386,110.03526033473312,100.0,110.00000107547386
1,COMP_M,Application-1,Application-1-EndDevice,M_Resp,3,2,3,26,Fog-1,EndDevice-1,Application-1-Service,3.2688172043010754e-06,114.00000078478368,114.00000405360089,104.02118593718482,114.00000078478368
42,COMP_M,Application-42,Application-42-EndDevice,M_Resp,126,125,23,67,Fog-11,EndDevice-42,Application-42-Service,3.6930693069306932e-06,114.00000136934098,114.00000506241028,104.03688933770574,114.00000136934098
26,COMP_M,Application-26,Application-26-EndDevice,M_Resp,78,77,15,51,Fog-7,EndDevice-26,Application-26-Service,3.4128440366972477e-06,114.00000140823381,114.00000482107785,104.0322968973446,114.00000140823381
35,COMP_M,Application-35,Application-35-EndDevice,M_Resp,105,104,19,60,Fog-9,EndDevice-35,Application-35-Service,3.177777777777778e-06,114.00000143890139,114.00000461667916,104.05111115532321,114.00000143890139
21,COMP_M,Application-21,Application-21-EndDevice,M_Resp,63,62,13,46,Fog-6,EndDevice-21,Application-21-Service,6.263157894736842e-06,114.00000145828699,114.00000772144489,104.02644502294359,114.00000145828699
5,COMP_M,Application-5,Application-5-EndDevice,M_Resp,15,14,5,30,Fog-2,EndDevice-5,Application-5-Service,5.409638554216867e-06,114.00000151428928,114.00000692392784,104.0346666840955,114.00000151428928
13,COMP_M,Application-13,Application-13-EndDevice,M_Resp,39,38,9,38,Fog-4,EndDevice-13,Application-13-Service,6.637931034482759e-06,114.00000158393595,114.00000822186699,104.03059263483534,114.00000158393595
