id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000019674584615,0.0,M_Req,100,19982,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.000001197686154,0.0,M_Req,100,12164,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.0000012856123077,0.0,M_Req,100,13057,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.000000925243077,0.0,M_Req,100,9397,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000015196553846,0.0,M_Req,100,15434,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.00000179712,0.0,M_Req,100,18252,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.0000006333046154,0.0,M_Req,100,6432,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.000000157243077,0.0,M_Req,100,1597,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.000001607876923,0.0,M_Req,100,16330,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.000000954683077,0.0,M_Req,100,9696,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.000001011593846,0.0,M_Req,100,10274,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000005622153845,0.0,M_Req,100,5710,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.000000194953846,0.0,M_Req,100,1980,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.000001956233846,0.0,M_Req,100,19868,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000001577353848,0.0,M_Req,100,1602,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.000000831212308,0.0,M_Req,100,8442,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.0000000677415386,0.0,M_Req,100,688,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000017697476924,0.0,M_Req,100,17974,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000008608492306,0.0,M_Req,100,8743,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.000001664787692,0.0,M_Req,100,16908,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.000001263753846,0.0,M_Req,100,12835,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000009093907694,0.0,M_Req,100,9236,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.000001754683077,0.0,M_Req,100,17821,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.000001300086154,0.0,M_Req,100,13204,23
