time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
51200,65,1,1,3,0,60
51250,65,1,1,3,0,60
51300,65,1,1,3,0,60
51350,65,1,1,3,0,60
51400,65,1,1,3,0,60
51450,65,1,1,3,0,60
51500,65,1,1,3,0,60
51550,65,1,1,3,0,60
51600,65,1,1,3,0,60
51650,65,1,1,3,0,60
51700,65,1,1,3,0,60
51750,65,1,1,3,0,60
51800,65,1,1,3,0,60
51850,65,1,1,3,0,60
51900,65,1,1,3,0,60
51950,65,1,1,3,0,60
52000,65,1,1,3,0,60
52050,65,1,1,3,0,60
52100,65,1,1,3,0,60
52150,65,1,1,3,0,60
52200,65,1,1,3,0,60
52250,65,1,1,3,0,60
52300,65,1,1,3,0,60
52350,65,1,1,3,0,60
52400,65,1,1,3,0,60
52450,65,1,1,3,0,60
52500,65,1,1,3,0,60
52550,65,1,1,3,0,60
52600,65,1,1,3,0,60
52650,65,1,1,3,0,60
52700,65,1,1,3,0,60
52750,65,1,1,3,0,60
52800,65,1,1,3,0,60
52850,65,1,1,3,0,60
52900,65,1,1,3,0,60
52950,65,1,1,3,0,60
53000,65,1,1,3,0,60
53050,65,1,1,3,0,60
53100,65,1,1,3,0,60
53150,65,1,1,3,0,60
53200,65,1,1,3,0,60
53250,65,1,1,3,0,60
53300,65,1,1,3,0,60
53350,65,1,1,3,0,60
53400,65,1,1,3,0,60
53450,65,1,1,3,0,60
53500,65,1,1,3,0,60
53550,65,1,1,3,0,60
53600,65,1,1,3,0,60
53650,65,1,1,3,0,60
53700,65,1,1,3,0,60
53750,65,1,1,3,0,60
53800,65,1,1,3,0,60
53850,65,1,1,3,0,60
53900,65,1,1,3,0,60
53950,65,1,1,3,0,60
54000,65,1,1,3,0,60
54050,65,1,1,3,0,60
54100,65,1,1,3,0,60
54150,65,1,1,3,0,60
54200,65,1,1,3,0,60
54250,65,1,1,3,0,60
54300,65,1,1,3,0,60
54350,65,1,1,3,0,60
54400,65,1,1,3,0,60
54450,65,1,1,3,0,60
54500,65,1,1,3,0,60
54550,65,1,1,3,0,60
54600,65,1,1,3,0,60
54650,65,1,1,3,0,60
54700,65,1,1,3,0,60
54750,65,1,1,3,0,60
54800,65,1,1,3,0,60
54850,65,1,1,3,0,60
54900,65,1,1,3,0,60
54950,65,1,1,3,0,60
55000,65,1,1,3,0,60
55050,65,1,1,3,0,60
55100,65,1,1,3,0,60
55150,65,1,1,3,0,60
55200,65,1,1,3,0,60
55250,65,1,1,3,0,60
55300,65,1,1,3,0,60
55350,65,1,1,3,0,60
55400,65,1,1,3,0,60
55450,65,1,1,3,0,60
55500,65,1,1,3,0,60
55550,65,1,1,3,0,60
55600,65,1,1,3,0,60
55650,65,1,1,3,0,60
55700,65,1,1,3,0,60
55750,65,1,1,3,0,60
55800,65,1,1,3,0,60
55850,65,1,1,3,0,60
